cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
8c9cb60f63ab,ENSG00000274080,GABPA;TIGD2,2,0.2637,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,5.18566,0.55541,1.2063,0.54074,,,,
b3a5d98a87cf,ENSG00000274093,DBP;ZNF81,2,0.5341,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.75274,1.93848,0.72947,,,,
0604ee553cd9,ENSG00000274104,NCOA1;ZFP92,2,0.2696,exp01_kidney_cortex-coregtor-r1,0.0,0.33333,0.33333,0.0,0.0,0.0,0.30843,0.90993,0.29196,,,,
a962f60d9352,ENSG00000274105,ZNF610;TBX19,2,0.2913,exp01_kidney_cortex-coregtor-r1,0.25,0.25,0.33333,0.0,0.0,0.0,0.70049,1.81052,0.68367,,,,
b4664467d09e,ENSG00000274124,EP300;SRRM3,2,0.2837,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,0.68543,1.34919,1.5332,0.13207,0.67717,0.1282,,,,
6a9dca5e81d0,ENSG00000274156,RNF114;KDM2A;ZSCAN1;DUSP22,4,0.3957,exp01_kidney_cortex-coregtor-r1,0.47222,0.36111,0.44444,0.41907,0.38877,0.89777,0.27147,0.85874,0.27567,,,,
bd47d51e01fb,ENSG00000274184,GPBP1L1;RNASEH2C;MYPOP,3,0.4256,exp01_kidney_cortex-coregtor-r1,0.33333,0.30556,0.33333,0.0,0.0,0.0,0.54625,1.11393,0.52702,,,,
2e71a3972694,ENSG00000274191,MEOX1;ZNF610,2,0.3439,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.65033,1.67254,0.63964,,,,
95824a0a1ffa,ENSG00000274204,TPI1;NFIL3,2,0.4768,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.67063,0.06752,3.87546,0.25567,0.78234,0.24979,,,,
10f8616d1bfb,ENSG00000274213,ZNF594;HES4;ZNF177;ZNF717,4,0.3084,exp01_kidney_cortex-coregtor-r1,0.33333,0.29167,0.31944,0.0,0.0,0.0,0.70515,1.68603,0.70156,,,,
ca6cbf79daa3,ENSG00000274220,PURG;ZNF577,2,0.3016,exp01_kidney_cortex-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.68672,1.68825,0.63834,,,,
6c51fb102f0a,ENSG00000274244,FOSB;KCNIP1;CSNK2B;FOSL2,4,0.4963,exp01_kidney_cortex-coregtor-r1,0.41667,0.52778,0.41667,5.49491,12.22867,5.63321,0.31974,0.87166,0.34013,,,,
ced1edf6bbb9,ENSG00000274248,RPS4X;TEAD3,2,0.2143,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,18.97654,0.0,3.93772,0.30398,0.77285,0.28157,,,,
79e5f2727bbd,ENSG00000274251,ZNF345;ZBED2,2,0.2576,exp01_kidney_cortex-coregtor-r1,0.33333,0.2,0.33333,0.0,0.0,0.0,0.75474,2.13423,0.65362,,,,
7b7099e9644c,ENSG00000274253,NR1H3;MAFB,2,0.5954,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.19987,4.36325,1.50205,0.54938,2.13258,0.42717,,,,
4a0469055545,ENSG00000274265,NR1H2;DHX36;CRTC2;ZNF776,4,0.1948,exp01_kidney_cortex-coregtor-r1,0.38889,0.38889,0.5,0.64332,1.85686,1.49003,0.44089,1.42015,0.36268,,,,
5c9fe7de9040,ENSG00000274270,EEF1D;AIRE,2,0.2825,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,4.49196,0.0,4.98588,0.40025,1.02721,0.38403,,,,
3ca50e219153,ENSG00000274292,KLF13;NF1,2,0.3707,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,0.61089,5.01968,0.69226,0.19439,0.83993,0.18092,,,,
8063ed656bbc,ENSG00000274294,SCX;ZNF69,2,0.3766,exp01_kidney_cortex-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.39509,1.00448,0.38711,,,,
4fbc7393f4cc,ENSG00000274297,HMGB2;ZNF234,2,0.4274,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.26778,0.0,2.43087,0.3626,1.05699,0.33794,,,,
45712798eb7a,ENSG00000274315,ZNF287;DDX20,2,0.5182,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.3197,0.76291,0.31939,,,,
0c86a916c18d,ENSG00000274341,ZNF737;REST,2,0.3165,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.5,0.0,1.75512,1.5509,0.43157,1.3204,0.40205,,,,
477c70c13f91,ENSG00000274354,ZNF708;BAX,2,0.4319,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.14256,0.4202,0.17743,,,,
5aeb04c7fe02,ENSG00000274363,SALL1;ZNF141,2,0.3257,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.33333,1.92942,0.0,0.0,0.56955,2.01252,0.43885,,,,
5181370a277e,ENSG00000274370,ZNF98;TIGD5,2,0.2356,exp01_kidney_cortex-coregtor-r1,0.0,0.25,0.33333,0.0,0.0,0.0,0.39067,0.77284,0.42471,,,,
0f0595df54ac,ENSG00000274372,MED30;AIRE,2,0.3518,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.02231,3.35766,1.15416,0.30478,0.76742,0.32025,,,,
776f690efb07,ENSG00000274373,ZEB2;RFX7,2,0.4566,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,0.90875,0.0,6.95216,0.49421,1.45961,0.45624,,,,
ff51076de7d4,ENSG00000274383,HNRNPUL1;VAMP3,2,0.4447,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.17823,0.06267,1.56804,0.22954,0.54953,0.25687,,,,
b193f8d6c8a6,ENSG00000274403,ZNF138;ZNF235,2,0.4406,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.5,0.0,2.48409,1.93158,0.93131,2.17751,0.87656,,,,
b836a073bb63,ENSG00000274414,CBX7;TBX15,2,0.4593,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.51395,1.46435,0.48086,,,,
4c51ba20b276,ENSG00000274422,ZNF439;HIC1,2,0.4952,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.76065,1.80338,0.72303,,,,
89567853d504,ENSG00000274425,RNASEH2C;ZNF212,2,0.1672,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.27155,0.3679,0.34584,,,,
78cb81c1e617,ENSG00000274427,ZNF239;ZSCAN1,2,0.4277,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.84063,1.94801,0.79224,,,,
73945d3d9dfd,ENSG00000274447,HEYL;HOMEZ,2,0.2354,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,0.69722,0.0,0.70331,0.47814,1.20398,0.45209,,,,
599f1829ff48,ENSG00000274460,POU5F1B;FOXO6,2,0.3746,exp01_kidney_cortex-coregtor-r1,0.0,0.5,0.0,0.0,1.74793,0.0,0.7943,1.98931,0.80489,,,,
a46f65e42b35,ENSG00000274478,HOXC8;POU2F1,2,0.2811,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,3.08348,1.04973,2.36938,0.89317,2.27328,0.82227,,,,
