plot_tool,index,target,sources,method,value
CoRegTor,goa_similarity_jc,ACTB,STAT6;P4HB;TRIM28;EZR;EPAS1,exp02_kidney_cortex-coregtor-n_five,0.31476
CoRegTor,goa_similarity_jc,APOE,AKR1A1;SOD1;SUCLG1;CAT;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.23041
CoRegTor,goa_similarity_jc,APP,STAT6;PKM;TRIM28;EPAS1;UBXN1;SF1,exp02_kidney_cortex-coregtor-n_five,0.36697
CoRegTor,goa_similarity_jc,CDKN1C,TPI1;ATF4;SRP9;HADHB;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.24149
CoRegTor,goa_similarity_jc,CLU,P4HB;NUCB1;STAT6;EZR;CEBPD,exp02_kidney_cortex-coregtor-n_five,0.31012
CoRegTor,goa_similarity_jc,CRYAB,ILF2;NUCB1;EZR;GADD45A;GOT1,exp02_kidney_cortex-coregtor-n_five,0.26761
CoRegTor,goa_similarity_jc,DUSP1,FOS;JUNB;NR4A1;HES1;EGR1,exp02_kidney_cortex-coregtor-n_five,0.44015
CoRegTor,goa_similarity_jc,GADD45B,DDIT3;BHLHE40;ATF4;JUNB;HSPA5,exp02_kidney_cortex-coregtor-n_five,0.39804
CoRegTor,goa_similarity_jc,GSTP1,SF1;UBXN1;STAT6;TRIM28;TAGLN2,exp02_kidney_cortex-coregtor-n_five,0.30352
CoRegTor,goa_similarity_jc,HBB,RPL6;CSNK2B;SOD1;YBX1;RPL35,exp02_kidney_cortex-coregtor-n_five,0.35797
CoRegTor,goa_similarity_jc,HLA-DRB1,ATF4;SNRNP70;UBXN1;STAT6;TAGLN2,exp02_kidney_cortex-coregtor-n_five,0.26644
CoRegTor,goa_similarity_jc,HLA-E,HNRNPA1;ATF4;TAGLN2;RPS10;UBXN1;STAT6,exp02_kidney_cortex-coregtor-n_five,0.31021
CoRegTor,goa_similarity_jc,HSP90AA1,NUCB1;JUN;HSPA5;JUND;PAX8,exp02_kidney_cortex-coregtor-n_five,0.31754
CoRegTor,goa_similarity_jc,HSPA1A,JUND;JUN;HSPA5;DDIT3;NUCB1,exp02_kidney_cortex-coregtor-n_five,0.33735
