plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_jc,MAT2A,AGAP2;ARNT2;ATF4;CBX7;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;PKM;PRNP;RAB7A;RAN;SNRNP70;SOX2;SREBF2;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.31538
CoRegNet,goa_similarity_jc,NDRG1,ATF4;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;SNRNP70;TPPP,exp02-coregnet,0.30402
CoRegNet,goa_similarity_jc,OGA,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.30631
CoRegNet,goa_similarity_jc,SPARC,EZR;FOS;HSPA5;JUN;JUNB;SOX2,exp02-coregnet,0.36392
CoRegNet,goa_similarity_jc,STMN1,AGAP2;CBX7;FOS;HSPA5;JUN;MAPK1;PRDX5;PRNP;RAN;SOD1;SREBF2;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30384
CoRegNet,goa_similarity_jc,SUMO1,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.30495
CoRegNet,goa_similarity_jc,TKT,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.31115
CoRegNet,goa_similarity_jc,TXN,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.30495
CoRegNet,goa_similarity_jc,VIM,AGAP2;ATF4;CBX7;ENO1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;TCEAL2;THRA;TPI1;YWHAZ;ZMAT2,exp02-coregnet,0.30212
CoRegTor,shortest_PPI_path_score_hippie,ACTB,YWHAE;YWHAZ;NPDC1,exp02_amygdala-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,APOE,EZR;HADHB;SOX2;TSC22D4,exp02_amygdala-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_hippie,APP,RAB7A;PRNP;MAPK1;EWSR1;HNRNPA1,exp02_amygdala-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,CLU,HADHB;EZR;SOX2;ENO1;TSC22D4,exp02_amygdala-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,CRYAB,YBX1;HSPA5;JUN;ATF4;OLIG1;FEZ1,exp02_amygdala-coregtor-n_five,0.61111
CoRegTor,shortest_PPI_path_score_hippie,DUSP1,FOS;JUNB;JUN;HNRNPA1,exp02_amygdala-coregtor-n_five,0.83333
CoRegTor,shortest_PPI_path_score_hippie,GADD45B,JUNB;JUN;JUND;TSC22D4,exp02_amygdala-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_hippie,HLA-DRB1,ATF4;YBX1;HNRNPA1;HSPA5;EWSR1;USF2,exp02_amygdala-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,HLA-E,TSC22D4;YBX1;CSNK2B;EWSR1;HSPA5,exp02_amygdala-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,HSP90AA1,FOS;JUN;YBX1;HSPA5;HADHB,exp02_amygdala-coregtor-n_five,0.85
CoRegTor,shortest_PPI_path_score_hippie,HSPA1A,HSPA5;JUN;FOS;YBX1;JUND,exp02_amygdala-coregtor-n_five,0.8
CoRegTor,shortest_PPI_path_score_hippie,MAT2A,EWSR1;RAB7A;SNRNP70;TPPP;PRNP,exp02_amygdala-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,NDRG1,YBX1;HNRNPA1;CENPB;TPPP;FEZ1,exp02_amygdala-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_hippie,OGA,YWHAE;PRNP;CSNK2B;RAB7A;EWSR1;MAPK1,exp02_amygdala-coregtor-n_five,0.56667
CoRegTor,shortest_PPI_path_score_hippie,SPARC,EZR;HSPA5;SOX2;HADHB;EWSR1,exp02_amygdala-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,STMN1,YWHAZ;TCEAL2;ZMAT2;RAN;SOD1,exp02_amygdala-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,SUMO1,YWHAZ;TCEAL2;SOD1;YWHAE;RAN,exp02_amygdala-coregtor-n_five,0.65
