cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
728cebd74dab,KLHL8,ZNF616;ZNF420;ZNF526;ZNF564;ZBTB41;ZNF845;JRKL;ZNF230;ZNF627;ZBTB6;PURA;ZNF22,12,35.2941,0.1994,exp04_lung_reads-coregtor-default,0.42172,0.3649,0.44192,4.72662,0.63977,3.78068,0.74958,1.67301,0.72428,,,,
bdbb85558281,KLHL8,ZNF28;ZNF844;ZNF234,3,8.8235,0.1001,exp04_lung_reads-coregtor-default,0.38889,0.38889,0.33333,0.79982,0.66943,0.0,0.9202,2.17869,0.88502,,,,
f7344e208277,KLHL8,ZNF816;ZNF197,2,5.8824,0.0231,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,1.88204,0.0,1.81196,0.86763,2.05291,0.8308,,,,
a532e584e573,KLHL9,JRKL;ZNF845;ZNF28;ZNF830,4,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.36111,0.41667,7.59571,1.16707,2.51006,0.50118,1.08522,0.50366,,,,
af8d870ccdad,KLK11,MYRF;IRF6;OVOL2;ESRP1;PAX9;ARX;SOX2,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.39286,0.53968,0.39683,4.51227,5.14602,4.29223,0.54835,1.69452,0.48272,,,,
6002e1fc74a8,KLRD1,TBX21;EOMES;MYBL1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.33333,0.66667,0.38889,0.77083,82.40261,0.71485,0.63156,2.13339,0.52844,,,,
b70b720a958a,KMT2C,KMT2A;NR2C2;NFAT5;NF1,4,80.0,0.594,exp04_lung_reads-coregtor-default,0.58333,0.75,0.58333,9.29856,16.78475,12.49119,0.41303,1.43536,0.35087,,,,
09955da56068,KMT2D,ZNF687;PHF8;KDM2A;PHF2;NR2C2;ZNF445;ZNF8;SKI;ZBED6;KMT2B;SMARCC2;UQCRB,12,85.7143,0.3464,exp04_lung_reads-coregtor-default,0.51263,0.44571,0.51515,16.67078,8.7247,13.39827,0.46162,1.33451,0.42854,,,,
59ab642e209b,KMT2D,NFAT5;NCOR2,2,14.2857,0.1276,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,10.4332,12.03545,11.79568,0.49571,1.64608,0.37887,,,,
5855b69a591c,KMT2E,ZBTB10;KMT2A,2,50.0,0.3175,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,18.39142,0.65219,25.18897,0.37993,0.97863,0.36648,,,,
e13b9f3f6773,KMT2E,AFF4;AKR1A1,2,50.0,0.2365,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.65828,0.0,3.1415,0.14552,0.43513,0.18299,,,,
628af05b12b0,KMT2E-AS1,ZNF33B;ZNF69;ZNF345;HIF1A;ZNF493;ING4,6,54.5455,0.412,exp04_lung_reads-coregtor-default,0.38333,0.40556,0.4,1.5647,1.37701,0.97425,0.59348,1.47477,0.54779,,,,
d401ab23f08f,KMT5A,ZNF264;ZNF607;TCF3;ZNF692;ZNF248;RARG;SOX12;HINFP;WRNIP1;ZFHX2;ZNF709;MZF1,12,60.0,0.2641,exp04_lung_reads-coregtor-default,0.39646,0.38005,0.3952,0.7351,0.67789,0.8217,0.66173,1.69168,0.62579,,,,
19f646a540ff,KMT5B,ZNF181;ZNF180;ZNF549;ZNF527;TFCP2;ZNF582;ZNF879;ZNF594;ZNF285;ZSCAN26;ZNF518A,11,78.5714,0.42,exp04_lung_reads-coregtor-default,0.34848,0.31939,0.40758,0.4771,0.54513,1.12923,0.87306,2.02261,0.85686,,,,
5c993a57fd75,KMT5B,ZNF14;ZNF641,2,14.2857,0.2081,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,2.54985,0.0,0.87395,2.04071,0.88642,,,,
fa8f73e7d5c4,KMT5C,IRF3;CBFA2T2;CEBPZ;HMG20B;RXRB;TBX19;ZNF516;ZDHHC5,8,88.8889,0.4627,exp04_lung_reads-coregtor-default,0.45238,0.42262,0.44048,1.79603,1.33558,2.26379,0.46318,1.28422,0.41105,,,,
9ac82175416a,KNDC1,EHF;FOXA1;GRHL2,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.61111,0.66667,0.66667,2.47306,6.40363,2.10815,0.72136,2.2116,0.64833,,,,
9e0890f58f4f,KNTC1,ZBTB25;KIF22;EZH2;HDAC8;ZNF93;ZNF519;ZNF680;ZNF621;MELK;E2F7;TET1;ZNF300;FOXM1;ZNF678;STAT2;ZNF700;ZNF789;ZNF418,18,100.0,0.0,exp04_lung_reads-coregtor-default,0.33486,0.44336,0.36939,1.59192,10.96249,1.61052,0.5507,1.44837,0.52489,,,,
ceb9a8ee0d98,KPNA1,RBMS1;OTUD4;SOCS4;ZNF524;ETV6;ZNF207;FOXJ3,7,87.5,0.375,exp04_lung_reads-coregtor-default,0.46032,0.38095,0.48413,6.47113,0.84474,7.73213,0.39775,0.99723,0.39229,,,,
2c8790af0cfc,KPNA2,CBX7;ILF2,2,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,13.38969,1.08449,3.39061,0.46721,0.99462,0.45411,,,,
c88cec333e39,KPNA3,GTF2H3;TSN;SNRPB2;MIOS;TFAM;RAB14,6,85.7143,0.4475,exp04_lung_reads-coregtor-default,0.5,0.46667,0.5,4.30218,1.5783,6.31337,0.32987,0.94948,0.30287,,,,
93c4ba9abdff,KPNA4,NFE2L2;RBM7;RBMS1;CBFB;ZNF143;ZNF410;OTUD4;YWHAZ;ZFP91;TEAD4;NFKB1;ATF6;DNAJC21;PDLIM5;PRNP,15,75.0,0.2856,exp04_lung_reads-coregtor-default,0.50476,0.46429,0.53016,5.96673,8.34268,5.95093,0.39545,1.14023,0.35994,,,,
077e128c7fc7,KPNA4,RNF138;CYCS,2,10.0,0.1659,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,5.22248,11.62009,1.73729,0.32853,0.82246,0.31468,,,,
08544feec2e3,KPNA5,ZFP14;ZBTB37;ZNF254;ZNF91;PURA;ZBTB44;RPS6KA5;TBL1XR1;NCOA2;IKZF5;ZBTB25;ATF2;KLF12;CREBZF,14,93.3333,0.3811,exp04_lung_reads-coregtor-default,0.45055,0.39194,0.45604,4.20925,2.86392,2.36895,0.58781,1.54566,0.55819,,,,
6eb664d1e3f0,KPNA6,RFXANK;ASH2L;NFYC;GPAM;ELK4;FUBP1;RNF114;SOCS4;FAAP24;PML;ZNF287;ZNF16;ZNF311;ZNF425;MRPL1;PPARD;OTUD4;ZNF502;RBMS1;RELA;EXO5;CSTF2;ZXDC,23,82.1429,0.2618,exp04_lung_reads-coregtor-default,0.43314,0.4193,0.45751,3.39031,2.25629,3.85101,0.39649,1.04941,0.37892,,,,
c40c33e4546b,KPNB1,ABCF2;ILF2;PUM3;RAN;NME1;E2F3;TIMM8A;PDCD11;STAT3;SMARCC1,10,90.9091,0.2547,exp04_lung_reads-coregtor-default,0.51852,0.54444,0.53333,22.96443,26.16365,27.75749,0.31656,0.91193,0.30279,,,,
9e698c27ec8b,KRAS,ZNF524;SOCS4;CHD1;ECSIT;RNF138;ZNF207;DEAF1;ZNF282;ZNF267,9,81.8182,0.3676,exp04_lung_reads-coregtor-default,0.41667,0.38426,0.43981,1.37104,0.45305,1.64273,0.40779,0.9679,0.41116,,,,
bf1f7643b09f,KRBA1,GTF3C5;CXXC1;E4F1;DMAP1;ZNF142;ZNF133;ZNF341;WDR83;GLI4,9,81.8182,0.4179,exp04_lung_reads-coregtor-default,0.44444,0.45602,0.4537,6.09608,1.7477,3.86308,0.52548,1.25484,0.52021,,,,
2a29c876aab1,KRBA2,HOXB3;ZFP90;ZNF248;ZNF808;ZNF135;ZNF607;ZNF793;TET1;RARG;PRDM6;ZNF528;HOXA4;ZFP14;ZFP2;ZNF177;ZNF875;ZNF891;ZNF471,18,90.0,0.3727,exp04_lung_reads-coregtor-default,0.32026,0.38747,0.39107,0.49154,2.89435,1.06209,0.742,1.78355,0.71566,,,,
21c43914eaeb,KRBOX4,ZSCAN26;ZNF177;ZNF211;ZFP90;ZNF248;ZFP62;ZNF780B;ZNF443;ZNF404;ZNF559;ZNF585A;ZNF793;ZNF415,13,92.8571,0.3341,exp04_lung_reads-coregtor-default,0.3515,0.37821,0.38034,0.60658,0.88634,0.88563,0.87705,2.03651,0.84191,,,,
0cf18bb0e1ec,KRBOX5,ELK4;SMAD5;ZNF141;MTF2;ZKSCAN1;ZNF254;ZNF791;ZBTB10;CREBZF,9,81.8182,0.3023,exp04_lung_reads-coregtor-default,0.43056,0.38426,0.43519,2.80963,0.6869,1.83754,0.66344,1.71493,0.62344,,,,
07733ed9b19b,KRCC1,ZNF585B;ZNF180;ZNF561;ZSCAN32;ZNF786;ZNF28;ZNF835;THAP1;ZNF501;TFCP2;ZKSCAN5;ZNF623;AGGF1;ZNF75A;ZNF425,15,83.3333,0.2497,exp04_lung_reads-coregtor-default,0.38968,0.39762,0.38651,0.92295,1.15436,0.83663,0.76828,1.77708,0.7586,,,,
1e0ccaa8bdee,KRCC1,ZNF594;ZNF691,2,11.1111,0.0624,exp04_lung_reads-coregtor-default,0.33333,0.25,0.33333,0.0,0.0,0.0,0.81332,1.84944,0.81113,,,,
817abf6c0451,KRI1,MBD1;ZNF692;CNOT3,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.38889,0.38889,0.72754,1.12046,3.80813,0.48928,1.26618,0.43037,,,,
f02d6b810be0,KRIT1,ZNF585B;ZNF701;ZNF619;ZNF594;ZZZ3;POLI;ZBTB14;ZNF280D;ZNF561;MTERF1;ZNF816;NUP133;ZNF501;ZNF611;ZNF546;ZNF623;ZNF354C;ZSCAN29;CARF;ZNF490;ZNF181;AGGF1;ZKSCAN4;ZKSCAN3;ZNF737,25,92.5926,0.3227,exp04_lung_reads-coregtor-default,0.38889,0.37806,0.41361,1.4146,0.85174,1.60364,0.66342,1.57701,0.65476,,,,
ddb9b11f1e7f,KRR1,TSN;PRDM4;RIOK2;THAP12;ZSCAN25;VPS4B;CCDC25;ZNF502;ZBTB24;CHAMP1;PAXIP1;EXO5;ZNF75A;GTF2H3;SNRPB2;ZSCAN29,16,94.1176,0.3117,exp04_lung_reads-coregtor-default,0.43333,0.375,0.44514,4.29439,0.71558,3.68888,0.43021,0.98799,0.43511,,,,
6593c302ee87,KRT10,CERS3;ZNF213;ZNF576;MRPL1;SNAPC5;GTF2A2;THAP1;POLE4;SNRPB2;SMUG1;MTERF1;GTF2H3;TIGD2;LSM6;ZNF696;GRHL3;TSN;ZMAT2;ZSCAN20;CHD2;ARID5A;RIOK2;CSTF2;GAR1;FOXN1,25,75.7576,0.3413,exp04_lung_reads-coregtor-default,0.40972,0.40889,0.42278,3.09726,5.21144,2.33449,0.42299,1.09019,0.39729,,,,
e22ffa994a15,KRT10,ZNF311;SUCLG1,2,6.0606,0.1598,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,2.82251,0.1857,0.40969,0.19447,,,,
32d2870a7bf7,KRT10,ZNF239;ZFP64;AFF4,3,9.0909,0.1055,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,3.09406,0.0,5.02818,0.58371,1.28245,0.55272,,,,
d2c7eaeca219,KRT18,HOXB3;ILF2;HOXA4;ZNF506;ENO1;XBP1;ZBTB25;KLF5;ATF7;TBX19;ZBTB37;ZNF227;ZNF577;NXPH3,14,63.6364,0.239,exp04_lung_reads-coregtor-default,0.39927,0.38828,0.39927,2.3602,3.24679,1.91533,0.53136,1.41997,0.50709,,,,
0b968b62c49a,KRT18,ESRP1;POU6F1,2,9.0909,0.0852,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,2.13453,0.36182,0.73894,0.32836,,,,
18abd01e707d,KRT18,ZFP14;PURG,2,9.0909,0.0753,exp04_lung_reads-coregtor-default,0.33333,0.25,0.33333,0.0,0.0,0.0,0.75663,1.92667,0.71521,,,,
79add0747a79,KRT19,ESRP1;ZBTB42;ESRP2;GOT1;FOXA2,5,62.5,0.3884,exp04_lung_reads-coregtor-default,0.41667,0.48333,0.45,0.36506,13.03485,0.55583,0.39097,1.01828,0.3791,,,,
576f8b3e3e03,KRT7,ENO1;GOT1;TBX19;KLF12;HOXB3;ZNF622;NAGS;ZNF506;CBFA2T2;HOXB4;PSMA6,11,47.8261,0.2093,exp04_lung_reads-coregtor-default,0.4,0.42273,0.40455,1.66566,6.52877,2.42933,0.37228,1.14161,0.34778,,,,
491b63f6c9e3,KRT7,ESRP2;HOXB5,2,8.6957,0.1815,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.43074,0.84409,0.41256,,,,
89580da4af99,KRT7,NFX1;HNF1B;HOXA4;TMEM33,4,17.3913,0.0777,exp04_lung_reads-coregtor-default,0.47222,0.44444,0.47222,3.00227,0.38553,1.96734,0.37233,1.048,0.36952,,,,
438ed3fae6ca,KRT7-AS,NR6A1;TRAF4;ELF3;ZNF436;ZNF521;ZNF227;EZR;HOXA4;ZNF610;ZNF616;ESRP1;TBX19;PRDM6;ZFP90;HNF1B;HOXA3;HOXB5;HOXB2;MAF,19,63.3333,0.1393,exp04_lung_reads-coregtor-default,0.41131,0.42251,0.41374,1.06013,3.61006,1.09413,0.57549,1.4763,0.5557,,,,
723fb3738266,KRT8,IRF6;ENO1;TBX19;HOXA4;GOT1;ESRP1;ZBTB25;RAN;XBP1;NXPH3;ZNF227;HOXB3;EZR;ZNF165;ZBTB37;PGR;ARNT;ILF2;POU6F1;SREBF2;ZNF506;KLF5,22,84.6154,0.2435,exp04_lung_reads-coregtor-default,0.43362,0.43074,0.42929,3.17906,4.79424,3.48776,0.44099,1.25017,0.41414,,,,
93c236f5bc5d,KRT8,ZNF577;ZNF471,2,7.6923,0.0904,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,2.47739,0.0,0.94898,2.0715,0.93224,,,,
1142f3e404c5,KRTCAP2,AKR1A1;SMUG1;AFF4;SPAG7;FIZ1;ZNF213;VPS72;SUCLG1;POLE4;C19orf25;CHD2;MRPL2;RFXANK;ZNF576;GRHPR;ZNF771;ZNF205;ECSIT;ZNF524,19,90.4762,0.3775,exp04_lung_reads-coregtor-default,0.42495,0.38109,0.44737,2.69862,1.73219,1.99652,0.3811,0.84855,0.38738,,,,
9bd6f769de0f,KSR1,TFCP2L1;ZNF841;PML;FOXA2;ZBTB42;NFKB2,6,50.0,0.2238,exp04_lung_reads-coregtor-default,0.41111,0.44444,0.45556,1.55683,4.60911,1.55941,0.50172,1.40221,0.46959,,,,
22698ea18a1a,KTN1,DNAJC21;RAD21;PHF20;ZFP91;VEZF1;TEAD1;CFL2;ZBTB2;YY1,9,81.8182,0.45,exp04_lung_reads-coregtor-default,0.54167,0.43981,0.54167,11.55933,5.8419,9.55585,0.43325,1.15957,0.40762,,,,
b1f2e404b520,KXD1,TRMT1;MBD1;RPL35,3,75.0,0.5761,exp04_lung_reads-coregtor-default,0.5,0.44444,0.5,10.8956,11.96566,8.47626,0.36877,1.01942,0.33721,,,,
a4ca1211851c,KYAT3,TIGD3;GTF3C2;CERS6,3,7.3171,0.1055,exp04_lung_reads-coregtor-default,0.38889,0.30556,0.38889,0.07717,0.0,0.59731,0.5086,1.0571,0.48998,,,,
9faf52903b03,KYAT3,TAF7;FOXD4;ZBED5;ILF3;PRKAA1;NUP107;SREBF1;PKNOX1;NFATC3;SPR;HMGXB4;TSNAX;DDX20;DIS3;SIN3A;ZNF77;RBM3;SOD1;ZNF449;BANP;ZNF43;CSNK2B;PSMC2;UTP18;ZNF530;ZNF761,26,63.4146,0.0879,exp04_lung_reads-coregtor-default,0.45128,0.42256,0.46308,5.61717,2.96739,5.91584,0.3788,1.0219,0.36243,,,,
dab60d259216,KYNU,STAT5A;BACH1;IRF8;ZDHHC15;E2F3;HIRIP3;SPI1;PRDM11;UBTF;ZFP2;ZNF267;RUNX1;ZNF425;ZFP64;ZNF662;TFEC;ZNF362;FOXQ1,18,94.7368,0.4138,exp04_lung_reads-coregtor-default,0.4232,0.42974,0.42702,3.55778,8.17388,2.08077,0.52941,1.43049,0.50571,,,,
31545e78833d,L3HYPDH,ZNF500;ZNF169;ZNF441;TIGD1;ZNF507;ZBED5;RFXAP;ZNF606;ZNF18;ZNF3;ZNF7;ZNF572;ZNF783,13,43.3333,0.2123,exp04_lung_reads-coregtor-default,0.31197,0.36111,0.37179,0.48828,0.52814,0.5237,0.80579,1.78745,0.78342,,,,
16920824299f,L3MBTL1,ZNF76;ZFP14;RXRB;LDB1;ZNF345;BRF1;ZNF606,7,53.8462,0.2469,exp04_lung_reads-coregtor-default,0.38889,0.37302,0.39683,0.5713,0.52407,0.80584,0.5891,1.66245,0.54421,,,,
74bf3a25604c,L3MBTL1,ZNF599;GATAD1,2,15.3846,0.0195,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,1.19504,0.71315,1.58362,0.7179,,,,
b1c6a81575b9,L3MBTL2,SMUG1;ZNF576;FIZ1;ZNF696;TFCP2;PTCD1;TSN;ZNF502;ZNF786;RFXANK;ZNF195,11,84.6154,0.4773,exp04_lung_reads-coregtor-default,0.40303,0.35606,0.40303,1.52764,0.29365,1.029,0.55245,1.25248,0.53263,,,,
62a15f4f0b61,L3MBTL3,ZBTB42;ELK4;ZBTB10;PGR;PHF21A;SMAD5;HOXB4;KMT2A;FUBP1;TBX19;TRIP10;BBX,12,57.1429,0.2042,exp04_lung_reads-coregtor-default,0.45455,0.43434,0.45455,5.72133,4.27622,5.06449,0.54118,1.37496,0.50493,,,,
3e63206eaa5a,L3MBTL4,ZC3H7A;MYRF;ZBTB44;ZNF704;GTPBP1;ZBTB10;ARNT;SMAD4;ZNF254;FOXJ3,10,23.8095,0.1298,exp04_lung_reads-coregtor-default,0.46667,0.39259,0.46296,3.63972,1.29269,4.17789,0.49546,1.24468,0.46366,,,,
18c6acafc13c,L3MBTL4,PRDM5;PHF20,2,4.7619,0.123,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,1.68046,0.0,0.62074,1.4672,0.58898,,,,
90ea26259a8e,LACC1,MTERF1;MRPL1;TIGD2;TFCP2;AGGF1;THAP1;VPS4B;ASH2L;ZNF28;ZNF561;RBBP5;GPAM;ZBTB14;EXO5,14,73.6842,0.3093,exp04_lung_reads-coregtor-default,0.43681,0.38645,0.45604,6.11854,0.69867,4.16005,0.37866,0.939,0.37739,,,,
fab4e864c14c,LACTB,BACH1;E2F3;SIX5;FOXF2;NFIX;ZNF662;ZNF267;STAT5A;PBX1;DAB2;ZDHHC15;PRDM11;TFDP2;CBX7;RUNX1;UBTF;ZNF362,17,56.6667,0.2377,exp04_lung_reads-coregtor-default,0.43137,0.43444,0.44975,4.07015,6.11398,2.85201,0.502,1.44819,0.46955,,,,
dc13c22e9fa0,LACTB,RELB;TFEC;ZNF517,3,10.0,0.0694,exp04_lung_reads-coregtor-default,0.33333,0.38889,0.33333,0.0,0.7739,0.0,0.62356,1.59444,0.60314,,,,
03ad44a84ad2,LACTB,SPI1;THRA,2,6.6667,0.0301,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,8.59461,4.37688,1.64328,0.61369,2.32934,0.46553,,,,
f0be184016c9,LAD1,IRX6;POU2F3;EHF,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.33333,0.36111,0.33333,0.0,0.55017,0.0,0.85426,2.32267,0.78477,,,,
729b9d8b34de,LAIR1,TFEC;IRF5;AKR1A1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.5,0.38889,0.29453,3.46011,0.27896,0.32124,0.85396,0.34185,,,,
7c1353f06ec3,LAMA2,ZHX3;CERS6;NFE2L1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.33333,0.38889,0.33447,0.0,0.32698,0.41626,1.18753,0.40661,,,,
c9d201ae060b,LAMA4,FEZ1;TFCP2L1;NR2F1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.44444,0.38889,0.50663,0.51787,0.54692,0.37636,1.11187,0.37146,,,,
fb98d2fc9524,LAMA5,HSF1;SOX13;STAT5B;MAFK,4,66.6667,0.2927,exp04_lung_reads-coregtor-default,0.44444,0.47222,0.5,1.86236,4.23837,2.11999,0.60046,1.79148,0.55721,,,,
d8f21d4ac1c8,LAMB1,ZBTB16;NAP1L1;FOXO1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.66667,0.5,6.79758,14.55978,7.98902,0.44202,1.56975,0.33937,,,,
fdbbb8545cec,LAMB2,SMARCC2;NXPH3;MAP4K2;PSMA6;ZNF704;ZBTB4;ZBTB46;FOXO4;TBX2;PUM3;LDB1;ZNF471;ZNF423;ZNF358;PURG;ATF7;HOXA4;PSMD12;CBX7;HOXB3,20,66.6667,0.1697,exp04_lung_reads-coregtor-default,0.41842,0.39825,0.42368,2.2267,2.1021,2.82173,0.42641,1.21969,0.399,,,,
03f44bb14d17,LAMB2,ZCCHC14;ENO1,2,6.6667,0.1672,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.64611,0.0,3.32109,0.50411,0.88707,0.45707,,,,
168f3bd72b78,LAMB2,PHF2;NPDC1,2,6.6667,0.1103,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,0.43204,0.16373,0.16992,0.28019,,,,
4bf2005e1a0c,LAMB3,IRF6;ESRP1;KLF5,3,75.0,0.737,exp04_lung_reads-coregtor-default,0.38889,0.83333,0.38889,1.62248,4.727,0.65158,0.49837,1.1984,0.4731,,,,
0a3aafa9887e,LAMC1,ZHX3;FOXO1;NAP1L1;CANX;MYLK;ZBTB47;CERS6;NFE2L1;CUX1;TFAP2E,10,83.3333,0.1577,exp04_lung_reads-coregtor-default,0.38889,0.40185,0.48889,3.52502,1.79611,4.22825,0.39663,1.08442,0.3746,,,,
53fc7bf9259c,LAMC2,IRF6;KLF5;ESRP1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.83333,0.38889,1.62248,4.727,0.65158,0.49837,1.1984,0.4731,,,,
d031376115d0,LAMC3,MAP4K2;TBX2;TBX5;ODC1;SOX13;FOXS1;ZBTB46;GOT1,8,61.5385,0.2504,exp04_lung_reads-coregtor-default,0.41071,0.42262,0.42857,0.52058,3.29785,0.94823,0.36169,1.33114,0.31833,,,,
43bb3727333c,LAMP1,CEBPA;MTHFD1;CYB5R1;PTPMT1;CNOT4;CLK1;ZBTB17;EBF4;PCK2;TRIP10,10,76.9231,0.1334,exp04_lung_reads-coregtor-default,0.44444,0.41852,0.47778,2.61635,2.50278,3.22939,0.32096,0.9228,0.29595,,,,
95c8935d51f7,LAMP2,TMEM33;BRF1;ZBTB17;E4F1;RAD21;MEF2B;MZF1;RAB7A;IRF3,9,81.8182,0.2955,exp04_lung_reads-coregtor-default,0.48148,0.45833,0.46759,5.46321,1.70085,3.76754,0.38408,1.21598,0.35539,,,,
e55ec19459b5,LAMP3,IRX6;ZBTB42,2,100.0,0.0,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.69429,1.63374,0.65399,,,,
afa53a29fafa,LAMTOR1,AKR1A1;SMUG1;RFXANK;FAAP24;ZNF213;FIZ1;ZBTB45;RPP25;TSN,9,100.0,0.0,exp04_lung_reads-coregtor-default,0.41204,0.375,0.41667,2.59444,2.03135,0.84617,0.4056,0.9717,0.39669,,,,
387336976ed9,LAMTOR2,AKR1A1;SMUG1;RFXANK;SPR;SUCLG1,5,100.0,0.0,exp04_lung_reads-coregtor-default,0.43333,0.43333,0.45,1.60031,3.1054,3.22954,0.28925,1.14932,0.23768,,,,
a606be6a0629,LAMTOR3,TFCP2;ZNF561;MTERF1;THAP1;VPS4B;TSN;ZNF28;ZNF786;ASH2L;AGGF1;MRPL1;TIGD2;GPAM,13,86.6667,0.5384,exp04_lung_reads-coregtor-default,0.4188,0.38248,0.43803,2.26589,0.71176,1.73616,0.40198,0.92762,0.40058,,,,
a42556ead5c2,LAMTOR4,WDR83;ZNF524;VPS72;ZNF688;NELFB;CXXC1;ZNF205;USF2;LYL1;GTF3C5;SPAG7;RNASEH2C;C19orf25;ZNF414;GLI4;SMUG1;RFXANK;BAD;STUB1;CHD2;ZNF341;ZNF691;ZBTB3,23,92.0,0.3042,exp04_lung_reads-coregtor-default,0.44269,0.38208,0.45455,3.43033,0.7538,1.95774,0.48177,1.03453,0.47829,,,,
2109a7bcaaac,LAMTOR5,NME1;KMT2A;ENO1;RAN;NCBP2;GTF2A2;SNRPB2;ODC1,8,66.6667,0.2694,exp04_lung_reads-coregtor-default,0.50595,0.57143,0.52976,15.44773,24.18864,20.19848,0.35613,1.27163,0.28819,,,,
d8e53637d669,LAMTOR5-AS1,ZNF506;E2F5;ZNF512;TBX19;ZBTB42;MTF2,6,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.36111,0.4,1.6555,0.29839,1.10281,0.6447,1.62724,0.60045,,,,
69492fb03745,LANCL1,ZBTB14;ASH2L;CARF;ZNF491;ZNF662;CHURC1;AGGF1;VPS4B;MAFG;ZNF362;CCDC25;GTF2H3;TERF1;ZNF426;ZNF641,15,88.2353,0.4235,exp04_lung_reads-coregtor-default,0.41111,0.35635,0.42381,2.06721,0.96213,1.54558,0.49688,1.17301,0.48312,,,,
7e0bfa7d80f7,LANCL2,EXO5;TRMO;TSN;ZSCAN5A;KDM4D;PAXIP1;APEX1;GTF2H3;DUS3L;ZNF287;VPS4B;ZSCAN25;CSTF2;ZNF596;ASH2L;ZNF777,16,84.2105,0.4388,exp04_lung_reads-coregtor-default,0.43681,0.40069,0.45417,3.02222,3.58272,2.79785,0.42525,1.17413,0.39229,,,,
9d42b86b6b44,LAP3,STAT1;ETV7;RELB;KLF15,4,100.0,0.0,exp04_lung_reads-coregtor-default,0.47222,0.55556,0.47222,3.73254,29.12011,3.25532,0.59666,1.85004,0.51783,,,,
e69104b7887e,LAPTM4A,PRNP;MBNL2;JAZF1;DR1;TCF12;MEX3C;HNRNPLL,7,50.0,0.3634,exp04_lung_reads-coregtor-default,0.50794,0.48413,0.50794,2.63975,1.7122,2.69646,0.41053,0.99534,0.39718,,,,
8ca5b7d60986,LAPTM4A,HMGB1;ATF2,2,14.2857,0.0385,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,21.7766,16.73379,18.44504,0.48434,2.19065,0.27902,,,,
b1aa1df870d9,LAPTM4B,ZNF548;ENO1;TMEM33;RAN;GOT1,5,25.0,0.1911,exp04_lung_reads-coregtor-default,0.48333,0.46667,0.48333,15.48974,14.87617,22.27684,0.27847,0.99802,0.24852,,,,
40e032a66214,LAPTM4B,CLK1;ESRP1,2,10.0,0.0509,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,0.27115,12.81281,0.39467,0.35142,0.82509,0.43728,,,,
c245119b76f3,LAPTM5,SPI1;IRF8;ZSCAN18;TFEC;TFCP2L1,5,100.0,0.0,exp04_lung_reads-coregtor-default,0.43333,0.56667,0.45,0.61037,24.27889,0.90291,0.63459,1.83883,0.59984,,,,
419e6c20a20c,LARGE1,CUX1;NFIX;ZHX3;NFIA;THRA;PPARA;THRB;ZNF853;TIGD5;ZFHX3;LARP1,11,20.0,0.1522,exp04_lung_reads-coregtor-default,0.4303,0.44242,0.51818,12.08094,5.76977,9.10422,0.53469,1.56254,0.48466,,,,
