cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
d4bd686868e8,MCM8,HP1BP3;ZNF737,2,9.0909,0.2137,exp04_lung_reads-coregtor-default
cb4feacf1635,MCM8,JRKL;ZNF70;ZNF283;ZKSCAN7;ZNF234;BRCA1;ZNF681;ZNF138;EXOSC3;ZNF320,10,45.4545,0.2102,exp04_lung_reads-coregtor-default
cbe856384964,MCM9,ZSCAN26;ZNF225;ZSCAN29;ZNF572;ZNF234;ZNF816;ZFP62;ZKSCAN4;ZNF594;ZNF701;ZNF75A;ZNF624;ZNF175;ZNF623;ZNF681;ZNF782;ZNF112;ZBTB14;ZBTB26;ZNF776;ZNF33A;ZNF169;ZNF658;CNOT6;ZNF845,25,71.4286,0.2762,exp04_lung_reads-coregtor-default
f465b7f561d5,MCM9,ZSCAN12;ZNF879,2,5.7143,0.0918,exp04_lung_reads-coregtor-default
4dac1b943c1b,MCM9,TIA1;ZSCAN32,2,5.7143,0.0331,exp04_lung_reads-coregtor-default
a5c0c6b8ef61,MCMBP,CEBPZ;ZDHHC5;ABCF2;PSMC2;ATF6;SSRP1,6,66.6667,0.2769,exp04_lung_reads-coregtor-default
f100b5ac9759,MCOLN1,MLX;FAAP24;RPP25;IRF5;SMAD3;ZNF524;AKR1A1;OTUD4;ZNF213;ZBTB10;FOXP1;ZNF646;USF2;LYL1;ERF;HOMEZ,16,72.7273,0.2704,exp04_lung_reads-coregtor-default
8d057ef0ceaa,MCOLN1,TCF4;FUBP1,2,9.0909,0.1132,exp04_lung_reads-coregtor-default
9badd014ad8b,MCOLN1,GMEB1;FOXJ3,2,9.0909,0.0218,exp04_lung_reads-coregtor-default
4921ce50be39,MCOLN2,STAT4;PML;ESRP1;TFCP2L1;NFKB2;EHF,6,40.0,0.3911,exp04_lung_reads-coregtor-default
6d9464f1db14,MCOLN3,ENO1;ZNF704;PSMA6;ZNF471;PGR;FREM1;ZNF821;ESR1,8,66.6667,0.2781,exp04_lung_reads-coregtor-default
a92f8e99537f,MCPH1,MTERF1;ZNF502;TFCP2;ZNF527;ZZZ3;RBBP5;MRPL1;ZNF41;ZNF195;JRKL;TAF1A;THAP1;ZNF594;ZFP82;TERF1;MGA,16,55.1724,0.2053,exp04_lung_reads-coregtor-default
dfc116f04fa2,MCPH1,RIOK2;ZNF420,2,6.8966,0.1202,exp04_lung_reads-coregtor-default
a50ee39a7308,MCRIP1,TRMT1;MEF2B;E4F1;ZNF692;RNASEH2C;ELF1;ZNF511;NPDC1;BAD;ZNF785;ZGPAT;CERS5;TCF3,13,92.8571,0.4559,exp04_lung_reads-coregtor-default
e1a92606d1ba,MCRIP2,ZBTB10;RPP25;ZBTB42;AKR1A1;PTPMT1;ETS1;ESRRA;MLX,8,80.0,0.3923,exp04_lung_reads-coregtor-default
b6400d9f1779,MCRS1,SMUG1;FIZ1;ZNF696;RFXANK;ASH2L;NFYC;PTCD1;ZBTB45,8,88.8889,0.3994,exp04_lung_reads-coregtor-default
6fe69142163c,MCTP1,RBMS1;ZNF362;OTUD4;ZNF267;ZNF777;ZNF784;SMAD3;RELB;BACH1;ZNF16;ZNF287;RFXANK;HIRIP3;ASCC1;ETFB,15,71.4286,0.2639,exp04_lung_reads-coregtor-default
a909305c8d6a,MCTS1,ZKSCAN4;ZNF7;ZNF174;ZFP69;SMUG1;AGGF1;ZNF572;HLCS;ZBTB14;ZNF18;ARID5A;GTPBP1;MTERF1;GIT2,14,58.3333,0.173,exp04_lung_reads-coregtor-default
aa6b07cf05a0,MCTS1,IVD;ZNF596,2,8.3333,0.0851,exp04_lung_reads-coregtor-default
328cc6327090,MCTS1,ZNF287;ZNF169,2,8.3333,0.0477,exp04_lung_reads-coregtor-default
1c7bc0993d10,MCU,ZNF384;TGIF1,2,4.0,0.202,exp04_lung_reads-coregtor-default
050685b14951,MCU,RNF114;ZNF689;ZNF16;GRHL1;ZNF287;LRRFIP1;ZNF517;ZNF622;ZNF500;RFX2;ZNF554;ZNF213;HOXA6;CREM;KDM4D;ZNF526,16,32.0,0.179,exp04_lung_reads-coregtor-default
db16e206519f,MCU,ZNF646;NFE2L1;SETDB1,3,6.0,0.1041,exp04_lung_reads-coregtor-default
de3e0e8eacee,MCU,RBMS1;MRPL2,2,4.0,0.0902,exp04_lung_reads-coregtor-default
6924d1c01540,MCU,OTUD4;HIVEP2;GTF2IRD1,3,6.0,0.0651,exp04_lung_reads-coregtor-default
4165ae6ccbc4,MCU,GPANK1;ZNF777,2,4.0,0.0623,exp04_lung_reads-coregtor-default
a3efeca1fa5f,MCU,ZNF746;ZNF362,2,4.0,0.0592,exp04_lung_reads-coregtor-default
25ede00088e1,MCUB,HSF1;NUP133,2,6.6667,0.123,exp04_lung_reads-coregtor-default
353805b99e3b,MCUB,ZDHHC24;AGMAT,2,6.6667,0.1183,exp04_lung_reads-coregtor-default
445e205b4f46,MCUB,EPAS1;PKM;MEF2D;MAFK;APEX1;ARID5A;ZCCHC17;ZNF287;KIF22;MELK;FAAP24;HOXC4,12,40.0,0.098,exp04_lung_reads-coregtor-default
1755f8bcfb75,MCUB,ETV3;ZBTB24,2,6.6667,0.0836,exp04_lung_reads-coregtor-default
05f5b7664ade,MCUR1,TFCP2;THAP1;ASH2L;MRPL1;ZNF561;SUCLG1;CHD2;HIRIP3;RBBP5;ZNF28;SRBD1;TIGD2,12,57.1429,0.2565,exp04_lung_reads-coregtor-default
ebce7c3efdf3,MDC1,ZNF384;ZSCAN25;EWSR1;ZSCAN29;LAS1L;SETDB1;ZNF142;ZNF784;ZNF3;KAT7;ZNF641;PAXIP1,12,75.0,0.1619,exp04_lung_reads-coregtor-default
a9d9ec32cc3e,MDFI,TFCP2L1;TEAD2;PRRX1;KLF13;HIC1;NR2F1;SPATS2,7,63.6364,0.6045,exp04_lung_reads-coregtor-default
c4fde1a331e3,MDFI,SOX4;TCF3,2,18.1818,0.0866,exp04_lung_reads-coregtor-default
6653ab0c2855,MDFIC,GABPA;ZBTB41;CNOT6;REST,4,100.0,0.0,exp04_lung_reads-coregtor-default
ac26e4fe8486,MDGA1,ZHX2;DNTTIP1;PSMA6;ZNF704;ZBTB46;KMT2A;KLF12;P4HB,8,25.8065,0.1702,exp04_lung_reads-coregtor-default
b8f5c0e7499f,MDGA1,POLD2;PGR,2,6.4516,0.0531,exp04_lung_reads-coregtor-default
8c412c5989fc,MDH1,AKR1A1;TRIP10;SUCLG1;MTHFD1;GTF2H3;PTPMT1;PSMC2;PHF1,8,88.8889,0.2858,exp04_lung_reads-coregtor-default
6ee9948e25ab,MDH2,P4HB;APEX1;KMT2A;GOT1;ENO1;SND1;ZBTB10;AKR1A1;MTHFD1;PSMC2;SUCLG1,11,100.0,0.0,exp04_lung_reads-coregtor-default
a70c9ed0b655,MDK,TBX19;ZBTB42;TFCP2L1;EBF4;NFX1;PGR;ZNF622;LEF1;SOX4;SPATS2;PML;MTF2,12,60.0,0.2218,exp04_lung_reads-coregtor-default
93f76c30dd6d,MDM1,ZNF594;ZFP3;ZNF20;ZNF214;ZBTB14;ASH2L;SRBD1,7,43.75,0.1934,exp04_lung_reads-coregtor-default
356195a92478,MDM4,ZNF506;CCNT2;ZNF805;ZNF814;ZNF621;ZNF841;ZNF141;ZNF721;ZNF121;ZNF875,10,90.9091,0.3849,exp04_lung_reads-coregtor-default
ab7a5ec8307e,MDN1,LARP1;PDCD11;ZNF507,3,30.0,0.254,exp04_lung_reads-coregtor-default
4a2f33e2d662,MDN1,ZNF398;HMG20A,2,20.0,0.0943,exp04_lung_reads-coregtor-default
990fc11b1ef3,ME1,ELF5;TMEM33;POU6F1;IRX6;EBF4;CREB3L1;CEBPA;SSBP3;PTPMT1;HOXB6;PSMA6;ZNF875;ESRP1;PCK2,14,60.8696,0.2847,exp04_lung_reads-coregtor-default
440af38476b0,ME1,MEF2B;NPDC1,2,8.6957,0.1185,exp04_lung_reads-coregtor-default
77b152756b77,ME1,TRIB3;SNRNP70,2,8.6957,0.0596,exp04_lung_reads-coregtor-default
8550a64c1cf3,ME2,MAFK;PARP1;MIOS;GTF2H3;SNRPB2;PHF1;SRBD1;TIMELESS;AKR1A1;UTP18;TRIP10;RIOK2;NMI;PSMC2;AGGF1;ZNF239;GAR1,17,80.9524,0.3478,exp04_lung_reads-coregtor-default
7718bf24cdf6,ME3,ZNF875;ARFGAP1;ZNF354B;ZNF621;ZBTB17;E4F1;CERS5;RXRB;ZNF700;METTL3;MBD1;ZNF814,12,38.7097,0.2743,exp04_lung_reads-coregtor-default
2635d44d5f60,MEA1,FIZ1;SMUG1;RFXANK;SUCLG1;ZNF213;AFF4;CHD2;SPAG7;POU2F1;TAF6;ZNF502;VPS72;ECSIT;ZBTB45;ZNF408,15,88.2353,0.2515,exp04_lung_reads-coregtor-default
0fa55d77ea34,MEAF6,TERF1;CREBL2;CDC5L;ZNF33B;ATF1;ZNF664;CTCF;ZFP28;SMAD2;ZNF860;ZNF32;TFCP2;ZNF527;CHURC1;ZHX1,15,83.3333,0.34,exp04_lung_reads-coregtor-default
965047bfe4ab,MEAK7,MTERF1;TFCP2;ZNF691;SMUG1;RFXANK;ASH2L;ZFP64;FAAP24;BRCA1;ZNF561;ZNF311;ZSCAN21;ZNF594;ZNF212;ZNF688;ZBTB3,16,66.6667,0.2655,exp04_lung_reads-coregtor-default
529a8b74d01a,MEAK7,ZNF490;ZSCAN20,2,8.3333,0.1146,exp04_lung_reads-coregtor-default
d34789d29987,MECR,RFXANK;TSN;ASH2L;ZNF777;ZNF287;ZNF213;SMUG1;GTF2H3;ZNF239;ZNF311;FIZ1;AKR1A1;ZNF641;C19orf25;FAAP24;SPAG7;GRHPR,17,85.0,0.3672,exp04_lung_reads-coregtor-default
c1ab9dc64615,MED1,PAXIP1;RIOK2;RBBP5;TSN;PRDM4;CHAMP1,6,100.0,0.0,exp04_lung_reads-coregtor-default
03ff662623ca,MED10,GTF2A2;LSM6;SIRT6;VPS72;ZNF542P;RBM8A;ZNF576;RBM42,8,47.0588,0.2569,exp04_lung_reads-coregtor-default
816436c8a381,MED10,ZNF195;SNRPB2,2,11.7647,0.0428,exp04_lung_reads-coregtor-default
88958cb189f4,MED11,FIZ1;SMUG1;AKR1A1;ZBTB45;ZNF524;AFF4;SPAG7;ASH2L,8,53.3333,0.2458,exp04_lung_reads-coregtor-default
a61f804ecb7c,MED11,GPAM;GTPBP1,2,13.3333,0.1464,exp04_lung_reads-coregtor-default
70d6dc81256a,MED12,ZNF227;CNOT3;ZNF506;ZKSCAN1;MAX,5,83.3333,0.761,exp04_lung_reads-coregtor-default
b00c924871f1,MED13,AFF4;RFXANK;NF1,3,100.0,0.0,exp04_lung_reads-coregtor-default
293cbf847824,MED13L,RFXANK;AFF4;HBP1;NF1;FOXJ3;RORA;SMUG1;APEX2;NCOA3;AKR1A1;FOXJ2;NR2C2;KDM7A;KMT2A;SIRT6;FOXO3;PHF2,17,94.4444,0.5693,exp04_lung_reads-coregtor-default
da8d0a266cce,MED14,NUP107;RFC3;DHX36;PRKAA1;HMGXB4;EWSR1,6,60.0,0.3653,exp04_lung_reads-coregtor-default
d623d4def31e,MED15,ZBTB17;USF1;PML;ARFGAP1;CRTC2,5,100.0,0.0,exp04_lung_reads-coregtor-default
05566b3d0196,MED16,ZBTB45;FIZ1;ECSIT;RFXANK;ZNF524;ZNF768;NFYC;ASPSCR1;HIRIP3;ZNF282,10,58.8235,0.364,exp04_lung_reads-coregtor-default
f804a67afa41,MED16,STUB1;UBTF,2,11.7647,0.0815,exp04_lung_reads-coregtor-default
dd36d5cbbdc0,MED17,JRKL;ZNF527;ZNF830;ZSCAN22;ZNF549;ZNF234;ZNF184;ZNF879;ZFP82,9,90.0,0.4294,exp04_lung_reads-coregtor-default
57aff3fa6a89,MED20,ZNF2;ZNF786;ZNF691;TFCP2;ZNF41;VPS72;C19orf25;SMUG1;TIMELESS;MTERF1;RBBP5;ZSCAN20,12,70.5882,0.3442,exp04_lung_reads-coregtor-default
312f9afd1a03,MED21,PURA;ATF1;ZHX1;TOPORS;DNAJC21;ZFP1;HP1BP3;ATF2;TRIM69;GABPA;ZNF644;HNRNPLL,12,92.3077,0.4624,exp04_lung_reads-coregtor-default
c6961d92519e,MED22,ZNF169;NELFB;ZNF785;ZNF142;ZNF740;ZFP62;ZNF133;ZNF500,8,66.6667,0.309,exp04_lung_reads-coregtor-default
7164c645bbfd,MED22,ZNF75D;ZNF707,2,16.6667,0.0953,exp04_lung_reads-coregtor-default
e2e8d09313db,MED23,SETDB1;TBP;ZNF33A;ZNF665;ZNF354C;SF3B1;TIA1;CARF;ZBTB41;ZNF507;ZFP30;ZNF441;ZNF736;ZNF175;ZSCAN12;NUP133;ZSCAN25;ZNF737,18,75.0,0.3107,exp04_lung_reads-coregtor-default
6491dd47c679,MED23,ZKSCAN3;ZNF302;ZBTB24;HMG20A,4,16.6667,0.0694,exp04_lung_reads-coregtor-default
5115416fce5d,MED24,ETS2;NFKB2;ZNF490;STAT5A;RELB;BCL3;ZNF174;ZKSCAN4;ZNF561;AGGF1,10,47.619,0.2269,exp04_lung_reads-coregtor-default
82973aeea55c,MED24,NUP133;ZSCAN12,2,9.5238,0.1845,exp04_lung_reads-coregtor-default
c3b56758c043,MED24,HLCS;TEAD2,2,9.5238,0.1511,exp04_lung_reads-coregtor-default
75ba6cd78012,MED25,TP73;ZNF497;MORN1;FANK1;ARX;ZSCAN1;MYB;ZFHX2;FOXJ1;SNAPC4;ZNF440,11,84.6154,0.2871,exp04_lung_reads-coregtor-default
fa4bda6a3117,MED26,ZNF506;ZNF630;ZNF678;ZNF248;POU2F3;PKNOX1;ZNF780B;JRKL;PLAGL2;ZNF234;HDAC1;ZNF283;ZNF226;MAF;ZNF443,15,55.5556,0.1693,exp04_lung_reads-coregtor-default
81b233bc815c,MED26,ZNF404;ZNF135,2,7.4074,0.0221,exp04_lung_reads-coregtor-default
d51ec5917615,MED27,PSMA6;ENO1;ILF2;ZBTB25;ZNF471;PSMC2;CBFA2T2,7,70.0,0.2225,exp04_lung_reads-coregtor-default
b4b920baa892,MED28,FUBP1;ELK4;ZNF217;E2F5,4,66.6667,0.4129,exp04_lung_reads-coregtor-default
e230110927ff,MED29,ZNF287;ZNF16;ZXDC;KDM4D;ASH2L;ZSCAN25;ZNF777;ZNF554;PAXIP1;CCDC25;ZNF311;RNF114,12,70.5882,0.3009,exp04_lung_reads-coregtor-default
ae1b2f1955ce,MED4,TSNAX;VPS4B;TSN;GTF2A2;THAP12;SNRPB2;ZNF530,7,77.7778,0.3391,exp04_lung_reads-coregtor-default
5c92cee2b896,MED6,ZXDC;ZNF596;ASH2L;MTERF1;ZNF311;ZNF287;ZNF75A;VPS4B;EXO5;NUP133;GPAM;TFCP2;PAXIP1;TSN;TRMO;ZNF85;CSTF2;MRPL1;ZSCAN25;RIOK2,20,71.4286,0.233,exp04_lung_reads-coregtor-default
bf451edf3c41,MED7,MTERF1;ZNF613;ZNF691;ZNF623;ZNF561;ZKSCAN4;HOMEZ;JRKL;ZNF28;EXO5;ZNF75A;TIGD2;ZBTB49;VPS4B;TIGD1;ZNF480;EXOSC3;ZFP3,18,41.8605,0.1499,exp04_lung_reads-coregtor-default
1908158c3f17,MED7,ZNF786;NUP133,2,4.6512,0.0954,exp04_lung_reads-coregtor-default
91baa6dc9c1e,MED7,ZXDC;ZNF180,2,4.6512,0.0942,exp04_lung_reads-coregtor-default
b49c30dab3d8,MED7,ZNF468;ZNF2,2,4.6512,0.0855,exp04_lung_reads-coregtor-default
6d2076acc72d,MED7,ZNF845;ASH2L,2,4.6512,0.0783,exp04_lung_reads-coregtor-default
dd66514555e9,MED8,ZNF239;ZNF485;MLX;NCBP2;TIMELESS;RPP25;SNRPB2;ERF;ZNF576;SMUG1;ZNF622;GAR1;RIOK2;C19orf25;REL;E2F4;HOMEZ;MTERF1,18,50.0,0.1767,exp04_lung_reads-coregtor-default
9c6923e9f995,MED8,TIGD2;RBBP5,2,5.5556,0.15,exp04_lung_reads-coregtor-default
8b8da0f0c155,MED8,EXOSC3;GTF3A,2,5.5556,0.1371,exp04_lung_reads-coregtor-default
cbcf18a6546b,MED8,PSMC2;ZNF526,2,5.5556,0.0335,exp04_lung_reads-coregtor-default
b342039588f7,MED9,ZBTB45;HOMEZ;ZNF7;ZNF282;MIEF1;ZNF408;ZSCAN12;MLX;AGGF1;ZNF174;ZKSCAN4;ZNF3;RFXANK;VPS4B;MRPL2;TIGD6;FAAP24,17,41.4634,0.2584,exp04_lung_reads-coregtor-default
cca28e414a0a,MED9,GTF3C2;ZIK1,2,4.878,0.1317,exp04_lung_reads-coregtor-default
60cfd832bf22,MED9,ZNF622;SMUG1,2,4.878,0.0982,exp04_lung_reads-coregtor-default
9dcc6c6c5bc3,MED9,CCDC25;ZNF696,2,4.878,0.0943,exp04_lung_reads-coregtor-default
27b1ed4c6e92,MED9,ZBTB42;ZNF319,2,4.878,0.0873,exp04_lung_reads-coregtor-default
2a3e6fae1e7c,MED9,RPP25;ZNF287,2,4.878,0.05,exp04_lung_reads-coregtor-default
0aec5912f9e5,MEDAG,ABL1;PRRX2;HIF1A;PRRX1;FHL2,5,71.4286,0.4934,exp04_lung_reads-coregtor-default
10b639cb75f0,MEFV,MXD1,1,100.0,0.0,exp04_lung_reads-coregtor-default
b4060981d119,MEG3,ZBTB42;TBX19;ZNF622;NFATC4;FOXA2;ZNF141;ESRP2;PROX1,8,80.0,0.4183,exp04_lung_reads-coregtor-default
75ac3560e03c,MEGF6,ZNF846;ILF2;ZNF577;ZNF345;PSMA6;ZNF471;CD59;STAT3;ZNF704;PSMD12,10,55.5556,0.1526,exp04_lung_reads-coregtor-default
585c069d5d7e,MEGF8,TAF6;ZNF768;NELFB;CPTP;JRK;ZNF142;ZNF362;ZNF517;ZNF384;MAZ;ZFP41;ZNF354C;ZNF646;ZNF740;SMUG1;ZKSCAN4;ZNF205,17,70.8333,0.2741,exp04_lung_reads-coregtor-default
e6f3b6f45662,MEGF9,ESRP2;ZBTB42;ESRP1;EBF4;TFCP2L1;HNF1B;HOXB4;NFX1;TMEM33;KLF5;CERS2;FOXA2;TBX19;IRX6;PGR;HOXB2,16,94.1176,0.3736,exp04_lung_reads-coregtor-default
36a0a5f3fd53,MEN1,NELFB;CXXC1;GIT2;SOX12;MYPOP;FBXL19;CNOT3;ZNF284;ZNF775;CPTP;ZNF133;HINFP;WDR83,13,92.8571,0.3837,exp04_lung_reads-coregtor-default
8aa2f99a3fb8,MEPCE,FIZ1;RBBP5;NFYC;ZNF202;TFCP2;ZNF696;ASH2L;ZNF784;ZNF583;ZNF576;ZNF786;ZNF653;ZNF180;GMEB1,14,73.6842,0.1624,exp04_lung_reads-coregtor-default
6f6defcda216,MERTK,SMAP2;PKNOX2;TFCP2L1;TCF15;MAFB;SOX4;NCALD;AEBP2;NAGS;NR3C1;FEZ1;DMRT2;IRF1;FOXS1,14,63.6364,0.2236,exp04_lung_reads-coregtor-default
779eab578590,MERTK,PGR;ESR1,2,9.0909,0.0805,exp04_lung_reads-coregtor-default
2cdf4747b053,MESD,HDAC2;YWHAE;TIMM8A;CREB3;ZNF35;RAN;TPI1;ILF2;RFC2;NR2C1,10,50.0,0.2077,exp04_lung_reads-coregtor-default
db47b0d7b97b,MESD,HNRNPC;HLF,2,10.0,0.1051,exp04_lung_reads-coregtor-default
104afb49fa3d,MEST,TFCP2L1;BATF3;KLF15;KLF13;PRRX1;NR2F1,6,60.0,0.3164,exp04_lung_reads-coregtor-default
727257fdab1c,MET,EHF;ESRP1;TFAP2C;FOXA1;IRX3;GRHL2;ZBTB42;FOXA2,8,100.0,0.0,exp04_lung_reads-coregtor-default
00eae0f7f578,METAP1,GTF2H3;MRPL1;MIOS;ASH2L;GAR1;TFCP2;RIOK2;GPAM;SRBD1;GTPBP1;ZNF239,11,64.7059,0.1923,exp04_lung_reads-coregtor-default
bf47cb07ec48,METAP2,RIOK2;TSN;SNRPB2;ZNF622,4,66.6667,0.4411,exp04_lung_reads-coregtor-default
26d29a148bbb,METRN,NR2F6;ZNF688;ZFHX2;MZF1;ZNF444;FOXJ1;MAZ;BAD;TP73;ZNF511;WDR83;ZSCAN1;SIX5,13,72.2222,0.3797,exp04_lung_reads-coregtor-default
a917b5640bbe,METRNL,CREM;PPARD;FOSL2;BCL3;ZNF33B;PATZ1;ZNF33A;ARID5A;ZNF287,9,75.0,0.3921,exp04_lung_reads-coregtor-default
a8d73faac94e,METTL13,ZNF696;ASH2L;TFCP2;ZNF786;FIZ1;RBBP5;SMUG1;TSN,8,100.0,0.0,exp04_lung_reads-coregtor-default
f9100bb03bc8,METTL16,ZNF311;PAXIP1;AGGF1;ZNF777;TSN;ZXDC;GPAM;MIOS;RIOK2;PATZ1;KDM4A;ZNF696;ZZZ3;ZNF287;PRDM4;GTF2H3;ZNF619,17,65.3846,0.2374,exp04_lung_reads-coregtor-default
9b59510ecf64,METTL16,ZNF398;MLX,2,7.6923,0.1018,exp04_lung_reads-coregtor-default
a863a9ffe0b4,METTL17,ZNF302;ZNF182;ZNF133;ZNF169;ZNF226;ZNF224;DMAP1;ZNF84;ZNF251;ZNF284,10,58.8235,0.2229,exp04_lung_reads-coregtor-default
d2d92d4830f0,METTL17,ZBED5;ZKSCAN3,2,11.7647,0.0972,exp04_lung_reads-coregtor-default
83fe3d209242,METTL22,ZNF841;ZKSCAN1;ZNF445;ZNF76;ARFGAP1;MAX;MBD1;ZNF621;ZBTB17;ZNF506;ZNF83;TBX19;ZNF496;ZNF227,14,77.7778,0.454,exp04_lung_reads-coregtor-default
afc21fb788bd,METTL22,CLK1;MTF2,2,11.1111,0.0806,exp04_lung_reads-coregtor-default
5c5536e9a78d,METTL23,MTERF1;ZKSCAN4;ZNF691;ZNF585B;SMUG1;ZNF490;ZNF75A;ZNF212;ZNF763;ZBTB14;ZNF174;THAP11;HOMEZ;ZNF619;ZNF688;ZNF561;TFCP2;ZNF18;ZNF517,19,79.1667,0.1787,exp04_lung_reads-coregtor-default
3c78b0da96f7,METTL25B,ZNF524;ZNF691;ZNF517;SMUG1;ZNF282;ZBTB3;ZNF425;ZNF768;ZNF688;CTBP1;ZNF490;HIRIP3;JRK;WDR83;ZNF32;ZNF212;ZNF341;ZNF585B;ZNF619;ZNF33B,20,80.0,0.2691,exp04_lung_reads-coregtor-default
f74ae0f1e9a5,METTL25B,ZSWIM1;ZNF181,2,8.0,0.1774,exp04_lung_reads-coregtor-default
a803f15a48fb,METTL26,ZNF205;STUB1;ECSIT;ZNF524;USF2;ZNF771;ZNF688;BAD;ZNF414;NELFB;DEAF1;C19orf25,12,85.7143,0.4123,exp04_lung_reads-coregtor-default
09057fa9ebe9,METTL2A,RIOK2;TSN;MIOS;FIZ1;GAR1,5,83.3333,0.3572,exp04_lung_reads-coregtor-default
b27950068999,METTL2B,ZNF239;GAR1;TSN;ZNF195;RIOK2;ZNF202;GMEB1;GTF2H3;MIOS;FIZ1;TP53;RBBP5,12,80.0,0.4324,exp04_lung_reads-coregtor-default
9bcb230273ff,METTL5,TFCP2;MTERF1;MRPL1;ZNF691;TSN;SMUG1;TIGD2;NFYC;ZNF311;AGGF1;ASH2L,11,84.6154,0.3193,exp04_lung_reads-coregtor-default
0f90af04d95c,METTL5,GPAM;THAP1,2,15.3846,0.2379,exp04_lung_reads-coregtor-default
916d043bfd05,METTL8,ZNF169;GTF3C2;OSR1;NUP107;ZBTB24;SETDB1;ZNF566;NUP133;POLR3A;UBP1;ZNF7;ZNF783;ZNF507;ZSCAN12;TBP;ZNF530;MAFF;ZNF500;ZNF432,19,35.8491,0.1255,exp04_lung_reads-coregtor-default
029777c28997,METTL8,ZNF75D;ZBTB14,2,3.7736,0.0518,exp04_lung_reads-coregtor-default
e3cdd3c5bb81,METTL8,XPA;IVD,2,3.7736,0.0494,exp04_lung_reads-coregtor-default
92d0e71d0e9d,METTL9,TFCP2L1;TBPL1;MAX;MLXIPL;MXD1,5,83.3333,0.3958,exp04_lung_reads-coregtor-default
df69fff51ccc,MEX3D,TCF3;FOXS1;SKI;MEX3C;FOXO6;MSRB3;HES4;TBX2;JUND;ZBTB7A;MEF2D;PGR;MAP4K2;KLF12;AEBP2;ZNF587B;FEZ1;ZBTB46;NFATC1;ERF;SOX4;RBFOX2;ENO1;TCF15;ZNF704;AHDC1;PRKAA2;PBX2;ZNF821,29,63.0435,0.1456,exp04_lung_reads-coregtor-default
785a0343f380,MEX3D,PSMA6;PPP2R3B,2,4.3478,0.1167,exp04_lung_reads-coregtor-default
50259fca0ad9,MFAP1,RBBP5;RIOK2;ZNF28,3,42.8571,0.3874,exp04_lung_reads-coregtor-default
8929e4a7bb73,MFAP2,FOXS1;GLI1;SRRM3;MEIS3;SPATS2;ZNF521;GLI2;TET1;HOXB3;LEF1;SOX4;RBFOX2;BNC2,13,72.2222,0.3393,exp04_lung_reads-coregtor-default
4d1ae09ce6ff,MFAP2,KLF5;TCF3,2,11.1111,0.1211,exp04_lung_reads-coregtor-default
733d43253849,MFAP3,NR5A2;ZNF35;ZNF614;ZNF146;SMAD1;EIF5A2;ZNF649;CBFB;ZNF770;ZNF286A;ZBTB47;THAP12,12,32.4324,0.182,exp04_lung_reads-coregtor-default
ee56b9606133,MFAP3,HDAC2;ZNF366;HMGB1,3,8.1081,0.0553,exp04_lung_reads-coregtor-default
cad8f3d188c5,MFAP3,ZNF197;WRNIP1,2,5.4054,0.0443,exp04_lung_reads-coregtor-default
7c5f6f92852f,MFAP4,PGR;TRIP10;ZBTB10;IRX6;ZBTB42,5,83.3333,0.4878,exp04_lung_reads-coregtor-default
2a329679f7b3,MFF,TFCP2;GTF2A2;MTERF1;MRPL1;CHD2;THAP1;SMUG1;ZNF32;ZNF527;TSN;ZNF542P;RBBP5;ZNF22;ZNF569;EXOSC3,15,75.0,0.3062,exp04_lung_reads-coregtor-default
e87fa7071321,MFF,ZNF561;ZSCAN20,2,10.0,0.0998,exp04_lung_reads-coregtor-default
d4487e7e4a6c,MFGE8,ADARB1;ZBTB16;ZHX3;NMI;FOXO1;KLF15;EBF1;ETV7,8,72.7273,0.2493,exp04_lung_reads-coregtor-default
5bc95e7d003f,MFHAS1,ZNF491;NMRAL1;HIVEP2;HIVEP1;ZNF517;RUNX1;ING4;NFKB1;ZNF717;ZNF280D;ZNF18;RBMS1;ZNF780A;ZNF501,14,51.8519,0.2072,exp04_lung_reads-coregtor-default
5adc59de3bb1,MFN1,TBP;ZBED5;GTF3C2;ZNF33A;HMGXB4;THOC2;ZNF449;PIK3C3;NFX1;METTL14;NR2C1;NUP107;PRKAA1;NUP133;ZNF302;RFXAP;HCFC2;TIA1;ZNF789;TRMO;ZNF500;ZNF26;ZNF75D,23,63.8889,0.1583,exp04_lung_reads-coregtor-default
bf6f5a20f3eb,MFN1,MSX1;ZNF335,2,5.5556,0.0779,exp04_lung_reads-coregtor-default
dfcb2d88a1f0,MFN1,DDX20;ZNF566,2,5.5556,0.0208,exp04_lung_reads-coregtor-default
f5e434209d66,MFN2,ZDHHC5,1,100.0,0.0,exp04_lung_reads-coregtor-default
2c4372e64c6f,MFNG,CPTP;THAP11;RFXANK;LYL1;ZSWIM1;ZKSCAN4;ZBTB14;SMUG1;ZNF45;ZNF282;ZNF174;ASH2L;ZNF696;ZSCAN20;ZNF786;ZNF691;ZNF813;ATF6B;ZNF524,19,67.8571,0.1564,exp04_lung_reads-coregtor-default
441af8a9f933,MFNG,ZNF768;HOMEZ,2,7.1429,0.1421,exp04_lung_reads-coregtor-default
a6961b9598a2,MFSD1,TRIP10;PCK2;MTHFD1,3,75.0,0.5086,exp04_lung_reads-coregtor-default
