cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
8275b6a5e9ce,CASP8,ETFB;NOC2L,2,4.0816,0.1266,exp04_luad-coregtor-default
838af2872361,CASP8,ZNF267;STAT1;ZNF12;IKZF2;GLI2;SP110;ID1;ZNF674;ETV2;NMI;CHAMP1;ZNF207;DLX3;ZNF518A;SP100;ZBTB32;ARID3B;ZKSCAN7;ZNF200,19,38.7755,0.039,exp04_luad-coregtor-default
81228e887e41,CASP8AP2,ZBTB24;TET1;ZNF644;BCLAF1;DHX36;RLF;LCORL;REST;PRDM10;ZNF611;ZNF407;ZNF518A;ZNF770;ZNF765;ZNF525;ZNF148;IKZF2;FUBP1;SP3;SP4;BDP1;BRCA1;KMT2A;ZZZ3,24,66.6667,0.1718,exp04_luad-coregtor-default
3cc613a60a94,CASP8AP2,NF1;KDM5A;ZBTB44,3,8.3333,0.0392,exp04_luad-coregtor-default
76903c9b19d9,CASP8AP2,ZNF782;ZNF543,2,5.5556,0.0272,exp04_luad-coregtor-default
a7d67ecf76a4,CASP9,RELA;ZBED6,2,5.4054,0.279,exp04_luad-coregtor-default
c97b1e5dfb43,CASP9,ETV5;NUCB1,2,5.4054,0.1557,exp04_luad-coregtor-default
3e035f9070de,CASP9,NFIB;MAFK;ZNF699;TGIF1;ZBTB17;HOXA9;HMG20B;NR4A2,8,21.6216,0.1305,exp04_luad-coregtor-default
eca6035d79ed,CASP9,DDX43;ZNF45,2,5.4054,0.0841,exp04_luad-coregtor-default
1053cad32d4c,CAST,ANXA1;CHD1;AFF4;ELK3;OTUD4;NR3C1;ETV1;RIOK2;NFKB1;PURA;VAMP3;CD59;PRNP,13,46.4286,0.1725,exp04_luad-coregtor-default
a777b01b6b94,CAST,EPAS1;MSI1,2,7.1429,0.064,exp04_luad-coregtor-default
47e6ab60aa3e,CASTOR2,FOXK1;DNMT3A;HIC2;JRK;ZKSCAN1;MAFG;E2F2,7,58.3333,0.2646,exp04_luad-coregtor-default
e136eab61cd6,CASZ1,SOX13;PRDM16;NME1;TPPP;THRA;ZBTB7C;ZXDC,7,70.0,0.303,exp04_luad-coregtor-default
d8a1f1977f04,CAV1,SOX7;TCF21;TAL1;EPAS1;ERG;LMO2;FOXF1;GPD1;CAT;FEZ1;BCL6B,11,100.0,0.0,exp04_luad-coregtor-default
600bbb563311,CAV2,ERG;LMO2,2,9.5238,0.2594,exp04_luad-coregtor-default
fb43415b435d,CAV2,CAT;EPAS1;GPD1;SOX7;ANXA1;TCF21;FEZ1;FOXF1;KLF6;RBMS1;PPARG;HES6;TIMELESS;EZH2;TAL1;VAMP3;PARP1,17,80.9524,0.2373,exp04_luad-coregtor-default
876e1f38d43d,CAVIN1,BCL6B;NXPH3;FEZ1;ZNF423;ZBTB47;LMO2;MSRB3;EPAS1;FOXF1;HLX;TWIST2;TAL1;SOX7;ERG,14,87.5,0.3875,exp04_luad-coregtor-default
8fa9f9dace40,CAVIN2,FOXF1;TCF21,2,50.0,0.4421,exp04_luad-coregtor-default
1a718d3f3ca3,CBL,KMT2A;MTF1,2,100.0,0.0,exp04_luad-coregtor-default
7a1043e72f57,CBLB,MGA;RUNX2,2,2.5974,0.2151,exp04_luad-coregtor-default
3c5bc0a63190,CBLB,ZNF26;DNMT1;NUCB1,3,3.8961,0.1549,exp04_luad-coregtor-default
d62fedfb7cb2,CBLB,FOXP1;DIABLO;CCNT2;SUCLG1;CNOT4;CLOCK;ETV6;ZNF841;POU2F1;LCOR;ZNF562;IKZF2;GIT2;ZNF451;ZNF814;ZNF410;ZNF587;ZBTB34;ZNF506;ZNF433;ZNF586;SCAND2P;BBX;STAT2;ZNF705E;ZBTB11;GRHPR,27,35.0649,0.1523,exp04_luad-coregtor-default
8bc3fe64cfe1,CBLB,ZNF81;ZNF564;ZNF829;HDAC8,4,5.1948,0.0892,exp04_luad-coregtor-default
1a712d484946,CBLB,ZNF571;KDM7A,2,2.5974,0.0661,exp04_luad-coregtor-default
4d99f1dadc37,CBLB,ZNF20;SMARCC1,2,2.5974,0.0288,exp04_luad-coregtor-default
cf10c3a45d5f,CBLC,TRAF4;HMGA1;MSRB3;ZEB1;FLI1;NR2F6;ZEB2;CAT;PGR,9,39.1304,0.2801,exp04_luad-coregtor-default
7903d584c4ca,CBLL1,CNOT4;THAP5;ZNF800;ZKSCAN5;ZSCAN25;ZNF92,6,100.0,0.0,exp04_luad-coregtor-default
ced59d75d32f,CBR1,HTATIP2;PIR;ODC1,3,33.3333,0.6059,exp04_luad-coregtor-default
d0b089688740,CBR4,OTUD4;CARF;LHX4;IKZF2;ZNF841;ZNF717;KMT2A;ZNF248;METTL14;ZNF519;ZNF37A;ZNF91;POU2F1;SMAD2;GTF3C5;BBX;DRAP1,17,32.6923,0.127,exp04_luad-coregtor-default
cc3f23699d57,CBR4,RUFY3;ZNF621,2,3.8462,0.1149,exp04_luad-coregtor-default
ffbf92c2e4e0,CBR4,ZNF586;KDM4C,2,3.8462,0.0788,exp04_luad-coregtor-default
7e6d10e9be7f,CBWD1,ZNF354A;USF2,2,2.4691,0.2229,exp04_luad-coregtor-default
5099a4d42f8b,CBWD1,ZFP82;ZNF644,2,2.4691,0.1283,exp04_luad-coregtor-default
9033fea0c0ad,CBWD1,KDM4C;ZNF181;ZNF791;ZNF571;ZNF708;PUM3;ZNF546;ZNF721;ZNF507;NFIB;ZNF207;UBB;SFPQ,13,16.0494,0.1019,exp04_luad-coregtor-default
94bb89337d05,CBWD1,ZNF43;RFX1;RFX7,3,3.7037,0.0999,exp04_luad-coregtor-default
a286b9faf221,CBWD2,CCNT2;SF3B1;ZNF326,3,25.0,0.2721,exp04_luad-coregtor-default
a77172954ccc,CBX1,TIMELESS;FOXK2;HDAC2;SSRP1;SOX4;BRCA1;NONO,7,70.0,0.3716,exp04_luad-coregtor-default
c7a089983452,CBX2,TIMELESS;HMGB3;TRIM28;PIR;MAFG;E2F1;FOXM1;GTF3C5,8,34.7826,0.1611,exp04_luad-coregtor-default
05843f4be1d0,CBX2,TPI1;AHR,2,8.6957,0.137,exp04_luad-coregtor-default
12712645e072,CBX2,SMUG1;HLF,2,8.6957,0.0536,exp04_luad-coregtor-default
29a162062cdf,CBX3,TIMM8A;NME1;CYCS,3,60.0,0.1904,exp04_luad-coregtor-default
0976442aa5ef,CBX4,NOC2L;FBXL19;ZNF687;ZNF768;ZNF598;ZBTB7B;SOX12;NR2F6;DAZAP1;OTX1;P4HB;FOXK2,12,54.5455,0.1945,exp04_luad-coregtor-default
556c72998cff,CBX4,ZEB2;MITF,2,9.0909,0.1141,exp04_luad-coregtor-default
5b65021332fa,CBX4,GTF3C2;HSPA5,2,9.0909,0.0893,exp04_luad-coregtor-default
b301d393f6cd,CBX5,KMT2A;RREB1,2,5.1282,0.1945,exp04_luad-coregtor-default
d8afca852dd0,CBX5,LCORL;ZBTB39;BPTF;POU2F1;BDP1;ZNF770;LARP4;NR1H2;ZNF740;KDM5A;BCLAF1;DHX36;ZNF81;AHCTF1;SP1;BBX;ZSCAN20;LCOR;TET1;ZNF146,20,51.2821,0.1623,exp04_luad-coregtor-default
7edc700b2dd0,CBX5,ZNF827;LARP1,2,5.1282,0.0719,exp04_luad-coregtor-default
149685bd3c3d,CBX6,CBX7;MECP2;HIC2;BACH2;KLF13;ZNF853;FOXN3;RFX2;PRDM11;SRF;MLXIP;HIVEP3,12,48.0,0.2039,exp04_luad-coregtor-default
bb19d43e5f82,CBX8,TRAF4;VPS72;FLI1;KIF22;MITF;NMRAL1;HES6;ZEB2;ETS1;ZNF768;TCF21;NOC2L;DAB2;HMGA1;KLF9,15,71.4286,0.1777,exp04_luad-coregtor-default
5e0489b6e9ad,CBY1,SIN3A;TRAF4,2,3.8462,0.2223,exp04_luad-coregtor-default
61ae0387f4f5,CBY1,WDR83;BBX;PRDX5;RFXANK;NKX2-1;BAD;ZNF770;ZNF688;ZBTB38;PICK1;GTPBP1;MESP1;PATZ1;ZNF407;NCOA1;RPS4X;SCAND1;NCOA3;ETS1;PQBP1;MIEF1,21,40.3846,0.1269,exp04_luad-coregtor-default
6a0d9245fe94,CC2D1A,RFX1;ZNF653;ZNF282;ZNF574;UBTF;ZNF316;GMEB2;GTF2F1;TRIM28;ZNF213;ZNF598;CNOT3;ZNF768;ZBTB17;ZNF777;TSC22D4;ZNF205;FOXP4,18,81.8182,0.2615,exp04_luad-coregtor-default
1b4c3476819d,CC2D1A,ATF6B;CRTC2;NELFA,3,13.6364,0.1149,exp04_luad-coregtor-default
d586e7b25512,CC2D1B,DMAP1;ZBTB17;HSF4;ZBTB48;E4F1,5,50.0,0.2475,exp04_luad-coregtor-default
7d35ab65c7c4,CC2D2A,RFX3;ZNF440;ZNF214;PRDM5;TPI1;SOX5;ZNF20;DRAP1;ZNF25;RFX2;HMGA1,11,57.8947,0.2518,exp04_luad-coregtor-default
6e62634c8230,CC2D2A,RORA;PGR,2,10.5263,0.1968,exp04_luad-coregtor-default
1d86ae1c26a8,CCAR1,SFPQ;POLR3A;TET1;DNMT3A;FUBP1;PDCD11;LCOR;NFXL1;AHCTF1;PAXIP1,10,83.3333,0.2251,exp04_luad-coregtor-default
4caca24dd381,CCAR2,RFX1;CIC;CCDC25;ZNF768;UBTF;CNOT3;FIZ1;SNRNP70;ZNF574;ZNF316;PICK1;FOXN2;ZNF628;ZNF777;CENPB;XRCC1;CXXC1,17,77.2727,0.2981,exp04_luad-coregtor-default
c2d26e1f8b80,CCAR2,GTF2F1;HMBOX1,2,9.0909,0.1046,exp04_luad-coregtor-default
3600ec2e17a4,CCDC102A,ZNF319;RARA;ZNF362;TSC22D4;NR1H2;GLIS2;ZNF358;SIX5;ZNF213;LCORL;HIRIP3;ZNF579;GTF2F1,13,39.3939,0.1943,exp04_luad-coregtor-default
5b7e7e22681f,CCDC106,NR1H2;SCAND1;ECSIT;NUCB1;ESRRA;SIRT6;ZNF414;ZNF205;ZBTB45;RBM42;BAD;STUB1;ZNF775;RARA;BAX;CPTP;ZNF524;GTPBP6;ZNF579;ZNF787;TSC22D4;IRF3;RFXANK;ZNF688,24,51.0638,0.1806,exp04_luad-coregtor-default
5165fb7e6712,CCDC106,ZNF611;DUS3L;HMG20B,3,6.383,0.1496,exp04_luad-coregtor-default
643382eeb308,CCDC106,ZNF653;PQBP1,2,4.2553,0.0393,exp04_luad-coregtor-default
835b8dbf8252,CCDC112,SMARCC1;BDP1;CNOT6;ZNF254;ZNF623;SMAD5;ZKSCAN8;ZSCAN9;AGGF1;BCLAF1,10,22.7273,0.2796,exp04_luad-coregtor-default
6409e632682d,CCDC113,TP73;FANK1;RFX2;ZNF440;FOXJ1;TP63,6,100.0,0.0,exp04_luad-coregtor-default
8402a8d38bae,CCDC115,LCORL;ELF2;BDP1;ZNF562;REL;ZNF407;NR1H2;ZNF124;ZNF410;KLF12;CHD1;ZNF267;ZBTB22;RUNX2;MGA;BAX,16,20.2532,0.1408,exp04_luad-coregtor-default
a7aae023070a,CCDC115,USF2;ZNF414,2,2.5316,0.1094,exp04_luad-coregtor-default
4028dc3fef73,CCDC115,TSC22D4;ZBTB25,2,2.5316,0.0813,exp04_luad-coregtor-default
4d8690519964,CCDC117,HMGXB4;ZNF253;ZNF70;SIX4;ZNF669;SP4;ZNF644;ZNF12;ZNF280B,9,34.6154,0.2512,exp04_luad-coregtor-default
f67cf809030c,CCDC117,ZNF322;TET1,2,7.6923,0.0625,exp04_luad-coregtor-default
2e57b58b63cf,CCDC12,NR1H2;UBXN1;ZNF524;RBM42;STUB1;NELFB;BAX;ZBTB45;SCAND1;CPTP;GTF3C5;SPAG7;PHF1;USF2;NUCB1;IRF3;ESRRA;ZNF205;ZBTB22;PPP5C;GTPBP6;ECSIT;ZNF628;RFXANK;ZNF787;NMRAL1;WDR83;CERS6;CXXC1;HIRIP3;C19orf25;PRDX5;ZFP91;ZNF414;ETV2;ZNF564;ACAA1;SIRT6;HMG20B;PQBP1,40,83.3333,0.2223,exp04_luad-coregtor-default
ac0addc04e04,CCDC12,ERF;ASPSCR1,2,4.1667,0.0718,exp04_luad-coregtor-default
f652eb02a912,CCDC120,CNOT3;HCFC1;ZNF687;MNT;SF1;ZNF341;TEAD3;PPP1R10;PLAGL2;R3HDM2;KMT2B;ESRP2;PHF12;CRTC2;ZNF282;STK40;SP2;IKZF4;TFE3;DAZAP1;GTF3C2;MEF2D;POLR2A;ZNF513;AHDC1,25,69.4444,0.1695,exp04_luad-coregtor-default
880d3cb83329,CCDC124,ZNF511;SCAND1;ZNF524;CPTP;RBM42;TRIM28;BAX;LCORL;STUB1;NR1H2;NUCB1;DRAP1;ZNF787;ZNF267;NELFB;UBXN1;SIX5;ERF;RFXANK;CXXC1;HMG20B;PROX2;ZNF205;CENPB;HSF1;GTPBP6;ZNF148;ZNF20;ZNF628;BDP1;ZNF574;ZBTB45;IRF3;ZNF81;ZNF414;USF2;ZNF800;ZNF408;GIT2;SMAD5;GPANK1;ZNF141;ZNF296;PQBP1;ECSIT,45,97.8261,0.328,exp04_luad-coregtor-default
1a95aa1738f4,CCDC125,CARF;AGGF1;POLI;ZNF33A;ZNF354B;RIOK2;ZNF33B,7,46.6667,0.14,exp04_luad-coregtor-default
4c0f6fcabc62,CCDC126,MIOS;SREBF1;ZNF12;SP4;ZNF35;CNOT3;ZNF627;CYCS;TBPL1;ZBTB7A;EIF5A2;CRTC2;R3HDM2;MEF2D;BACH1;HNRNPLL;DR1,17,56.6667,0.1235,exp04_luad-coregtor-default
e24287e5b30d,CCDC127,ZNF622;DNAJC21,2,100.0,0.0,exp04_luad-coregtor-default
10a00897bff7,CCDC130,ZNF692;ZBTB48;HSF4;SNRNP70;TRMT1;GLI4;MZF1,7,100.0,0.0,exp04_luad-coregtor-default
36772982727d,CCDC134,ZBTB39;EP300;HCFC1;JRK;MGA;ZNF70;CBFA2T2;GTF2I;PRDM10;PAXIP1;PRDM15;POLR3A;DGCR8;PDCD11;BPTF;ZNF740;FOXK1;ZNF81;ZKSCAN1;ZNF507,20,83.3333,0.216,exp04_luad-coregtor-default
e872dc0fa297,CCDC137,FOXK2;FBXL19;NOC2L;HMGA1;E2F1;ARFGAP1;ABCF2,7,77.7778,0.2645,exp04_luad-coregtor-default
caa24a3a4168,CCDC14,IRF9;LHX4;ZNF337;ZNF410;METTL3;TIA1;ZNF26;CREBZF,8,61.5385,0.2717,exp04_luad-coregtor-default
532c2a5f13af,CCDC14,ZNF785;ZNF169,2,15.3846,0.1018,exp04_luad-coregtor-default
b518eaf74299,CCDC14,ZNF224;ZNF700,2,15.3846,0.0283,exp04_luad-coregtor-default
ad5591818874,CCDC142,DNMT3A;PRDM15;DNMT1;CREBZF;DGCR8;ILF3;ZNF335;DIABLO;LBX2;ZNF587;ZNF783;ZNF81;PPP2R3B;SFPQ;CBFA2T2,15,65.2174,0.2005,exp04_luad-coregtor-default
8254270beef3,CCDC149,ZNF652;CLOCK;MCTP2;ZNF275;RORC;ZNF710;PDS5A;IKZF4;ZBTB7B;ZNF721;CREB3L4;CTBP1;IRF6;HHAT,14,21.875,0.114,exp04_luad-coregtor-default
d61561999d48,CCDC149,TBPL1;AHDC1,2,3.125,0.1069,exp04_luad-coregtor-default
64cdbfe3ff83,CCDC159,HSF4;ZNF692;ZBTB48;ZNF414;WDR83,5,55.5556,0.5157,exp04_luad-coregtor-default
c3d2cb8b39a8,CCDC167,ILF2;VPS72;NME1;MEF2A,4,57.1429,0.3283,exp04_luad-coregtor-default
359a7b2b2c84,CCDC174,ZNF621;NR2C2;ZNF445;UBP1;ZNF589;ZNF197;MRPS25;ZNF33A,8,72.7273,0.3141,exp04_luad-coregtor-default
ffa467141221,CCDC18-AS1,ZNF83;ZNF789;ZNF169;CLK1;LHX4,5,62.5,0.249,exp04_luad-coregtor-default
064a53e3ac96,CCDC186,REST;NFAT5;CLOCK;BPTF;NCOA2;ZBTB44;BCLAF1;ZNF148;PPARA;ZNF518A;LCOR;NCOR1;ZNF805;ZNF33A;GTF2I;ZNF460;ZNF33B;MEF2A;DRAP1;MBNL2;ZNF782;SMC3;REL;EP300;AFF4;ARID5B;ZNF644;ZNF573;IKZF5;ZNF510;ELK4;CREB1;ZBTB11;ZNF25;SP3;OTUD4,36,66.6667,0.2106,exp04_luad-coregtor-default
0c54a8827d97,CCDC186,ZNF808;ZNF770,2,3.7037,0.1455,exp04_luad-coregtor-default
6bb550204892,CCDC186,ZNF264;MGA,2,3.7037,0.0658,exp04_luad-coregtor-default
4859b7e68466,CCDC22,NR1H2;GTPBP6;RBM42;SCAND1;ZNF296;CPTP;NUCB1;NELFB;SIRT6;ZNF628;ZBTB45;ZNF408;TRIM28;TSC22D4;ZNF574;USF2;ZNF205;APEX2;ZBTB41;ZNF506;ZNF414;IRF3;CENPB;ZNF777;ZNF653,25,78.125,0.3202,exp04_luad-coregtor-default
8d5888bcab85,CCDC24,ZBTB48;HSF4;E4F1;ZNF691;DMAP1;ZNF692;ZNF205;ZNF513;IRF3;ZNF768;GLI4;ETS1;TRAF4;ZNF76,14,82.3529,0.2733,exp04_luad-coregtor-default
350a90e26f9f,CCDC28A,E2F3;CBX7;FOXM1;CAT;POLR3A;LARP1;MELK;HMGA1;CEBPA;ILF3;CD59;YEATS4;FOXK1;ACAA1;AHCTF1;E2F7;RXRG;E2F2,18,48.6486,0.1301,exp04_luad-coregtor-default
1a0903b85a70,CCDC28A,TIMELESS;ZNF410,2,5.4054,0.0919,exp04_luad-coregtor-default
0270cbdb4ec6,CCDC3,ZNF521;MYLK;FEZ1;NXPH3;TBX5;ZEB1;ZNF423;MSRB3;TCF4;BNC2;HIC1;EBF1;MEOX2;ZNF385D,14,77.7778,0.2651,exp04_luad-coregtor-default
da40a7347006,CCDC32,ZBTB25;LCORL,2,1.6807,0.122,exp04_luad-coregtor-default
3d9e8c24ab20,CCDC32,TIA1;DDIT3,2,1.6807,0.0888,exp04_luad-coregtor-default
77b99d9bf859,CCDC32,ZNF280D;RFX1;NOC2L;ZNF777;ZNF282;HCFC2;ZNF628;ZNF846;SOD1;ZNF799;GMEB2;ZNF316,12,10.084,0.0711,exp04_luad-coregtor-default
cc15a4d01ac1,CCDC32,RBAK;WRNIP1,2,1.6807,0.0571,exp04_luad-coregtor-default
aeeeab8815ed,CCDC34,MYBL2;FAAP24;TIMELESS;MELK;FOXM1;RFC2;E2F8;HDAC2;SSRP1,9,81.8182,0.3486,exp04_luad-coregtor-default
99753ecb4f9b,CCDC40,FOXJ1;MORN1,2,50.0,0.3557,exp04_luad-coregtor-default
7b013558838a,CCDC43,BRCA1;PSMD12;NME1;CBX7;MELK;NUP107,6,54.5455,0.2422,exp04_luad-coregtor-default
e9ff1e8255be,CCDC43,TIMM8A;ZNF207,2,18.1818,0.0502,exp04_luad-coregtor-default
9f74b5949eb7,CCDC47,KAT7;ZDHHC5;BPTF;PSMD12;NCOA2;MBTPS2;PDS5A;AHCTF1;NF1,9,60.0,0.1938,exp04_luad-coregtor-default
14107e4c0b2f,CCDC50,TCF4;ZEB2;FLI1;ZEB1;TAL1;FOXO1;ETS1,7,63.6364,0.3578,exp04_luad-coregtor-default
f41bd6705289,CCDC51,VPS72;POLD2;ZEB2;RUVBL1;RAN;RORA;APEX1;OTUD4;MEF2A;REL,10,18.8679,0.1275,exp04_luad-coregtor-default
2222c199adc5,CCDC51,ZNF814;PKM,2,3.7736,0.0961,exp04_luad-coregtor-default
4b6507809a70,CCDC51,AKR1A1;UBE2V1;ZNF573,3,5.6604,0.0802,exp04_luad-coregtor-default
ee8423d8bb44,CCDC57,GLI4;ASPSCR1;HSF4;ZNF692;ZNF76,5,71.4286,0.3829,exp04_luad-coregtor-default
a4497a3cf1bd,CCDC58,PGR;NFIX;MELK;RUVBL1;NME1;RAN,6,75.0,0.3813,exp04_luad-coregtor-default
5d4ad6703df1,CCDC58,ZNF366;MYBL2,2,25.0,0.2226,exp04_luad-coregtor-default
ed12134e6e4b,CCDC59,RAN,1,100.0,0.0,exp04_luad-coregtor-default
ee9de830fd83,CCDC6,CNOT6;ELK4;PDS5A;RUNX1;LCOR;ZHX1;NKX3-1;SOX4;ZNF644;IKZF2;NCOA2;TBPL1;ZNF398;ZBTB11;SMARCC1;SP3;FOXJ2;POLR3A;RXRB,19,55.8824,0.2228,exp04_luad-coregtor-default
5cd2344f2ff5,CCDC6,ZBTB41;YWHAE,2,5.8824,0.1872,exp04_luad-coregtor-default
f6b0b48bd947,CCDC6,ELK3;CLOCK;SPAG7,3,8.8235,0.1012,exp04_luad-coregtor-default
3d3957c59f1e,CCDC61,ZNF784;ZNF524;CXXC1;PICK1;PPP5C;SNRNP70;SIX5;ZNF653;XRCC1;ZNF444;NELFB;ZNF580;ZNF219;NR1H2;SCAND1;IRF3,16,80.0,0.1616,exp04_luad-coregtor-default
bb592baba1cd,CCDC66,ZNF621;CARF;ZNF169;ZNF354B;NR2C2;ZNF248;BDP1;ZNF445;ZNF224;ZNF546;SCAND2P;ZNF717;ZNF337;CLK1;ZNF700,15,83.3333,0.2032,exp04_luad-coregtor-default
3c47ceed8553,CCDC68,GATA6;AHR;MYRF;TCF21;THRB;SMAD6;TPI1;MITF;TBX4;ENO1;NR3C2;ILF2;EDN1;KLF4;KLF6;HMGB3,16,50.0,0.1997,exp04_luad-coregtor-default
80117d3e9bdc,CCDC69,FLI1;TCF21;CBX7;ZNF366;IKZF1;LMO2;EZH2;IRF8;PSMD12;TAL1,10,62.5,0.1889,exp04_luad-coregtor-default
d556346d2aa2,CCDC71,NR1H2;STUB1;ECSIT;RFXANK;HMG20B;NELFB;SCAND1;GTF3C5;PQBP1;PRDX5;CXXC1;ZNF283;ZNF205;NUCB1;ZNF775;POLD2;RBM42;SIRT6;ZNF688;ESRRA;ZNF524;GTPBP6;DRAP1;BAX;NMRAL1;TSC22D4;UBXN1;DUS3L;AKR1A1;ZNF598;GPANK1;GRHPR;ACAA1;ZNF780A;ZNF233;E4F1;BAD;ZNF195,38,73.0769,0.2014,exp04_luad-coregtor-default
86e16d9f3f1b,CCDC71,IRF3;ZNF571;TIMM44;ZNF511,4,7.6923,0.1734,exp04_luad-coregtor-default
a1143b2b4f83,CCDC71L,ZNF267;HIF1A;KLF15;NFE4;SHOX2;WT1;FOXA2;PRRX1;RELB;TWIST1;MAFB;FHL2,12,52.1739,0.198,exp04_luad-coregtor-default
6f17c49d9aca,CCDC71L,SNAI1;ELK3,2,8.6957,0.0857,exp04_luad-coregtor-default
565167122f35,CCDC77,TIMELESS;FOXM1;ZNF384;HOXD10,4,50.0,0.2303,exp04_luad-coregtor-default
7fd4feeb02b2,CCDC80,BNC2;PRRX1;BHLHE22,3,100.0,0.0,exp04_luad-coregtor-default
cc8b0dbb6404,CCDC82,REL;GOT1,2,2.7778,0.1886,exp04_luad-coregtor-default
2f92534b1fe1,CCDC82,SOD1;JRKL;KMT2A;UBB;OTUD4;CREBZF;ZNF655;ZBTB25;ZNF333;ZNF705E;ZNF33A;CREB3;MLLT10;ZNF449;ZNF37A;ELK4;ILF2;ZEB2;ZBTB20;ZNF20;ZBTB41;ZNF587;ZNF519;ZNF121;ZNF207;ZNF433;SPAG7;ZNF25,28,38.8889,0.1846,exp04_luad-coregtor-default
c297c140a50a,CCDC82,BBX;ZNF26,2,2.7778,0.1198,exp04_luad-coregtor-default
c4e7c5b2dffb,CCDC82,POLD2;ZNF81,2,2.7778,0.1156,exp04_luad-coregtor-default
82c0a7ad9865,CCDC82,ZNF678;ZNF717,2,2.7778,0.0885,exp04_luad-coregtor-default
667f2c771164,CCDC82,HMBOX1;APEX2,2,2.7778,0.0607,exp04_luad-coregtor-default
8075c6c3a10b,CCDC82,ZNF451;PQBP1,2,2.7778,0.0261,exp04_luad-coregtor-default
ed77425e535f,CCDC85B,BAD;SCAND1;BAX;CPTP;RBM42;ZNF837;ZNF787;ARID5A;NR1H2;ESRRA;HMG20B;RNASEH2C;SIRT6,13,46.4286,0.2407,exp04_luad-coregtor-default
ac4b51c540f2,CCDC85B,ZNF358;NELFB,2,7.1429,0.1543,exp04_luad-coregtor-default
0c8720bf08d9,CCDC85B,ZNF628;ZNF414,2,7.1429,0.1085,exp04_luad-coregtor-default
3a6f3b1874c3,CCDC85B,HIC1;DRAP1,2,7.1429,0.0806,exp04_luad-coregtor-default
6fdf1ab24a8b,CCDC85C,FOXK1;ZNF592;GTF2I;MTF1;JRK;ZNF407;ZNF142;ZNF770;HCFC1;RCOR1;MLXIP;SIN3A,12,52.1739,0.2473,exp04_luad-coregtor-default
60678a2d2f8b,CCDC85C,ZSCAN29;ZNF236,2,8.6957,0.0732,exp04_luad-coregtor-default
0dbf3df631ed,CCDC86,HMGA1;MYBL2;NOC2L;RFC2;SSRP1;E2F1;DRAP1;POLD2;GTPBP6;ERF;TCF3,11,68.75,0.1829,exp04_luad-coregtor-default
174ed2baa98c,CCDC86,ZNF628;TAF6,2,12.5,0.112,exp04_luad-coregtor-default
47e11d7982a1,CCDC88A,OTUD4;KLF12;ZEB2;ZNF519;LCORL;APEX2;TAGLN2;ZNF562;GIT2;CNOT4;BDP1;REST;BPTF;ZNF524;RLF;ZNF800;TEAD1;ZNF506;TET1;ZNF407,20,50.0,0.1558,exp04_luad-coregtor-default
81efb8551b64,CCDC88A,MGA;KMT2A,2,5.0,0.1323,exp04_luad-coregtor-default
28afb256504f,CCDC88A,OVOL2;RFX7,2,5.0,0.126,exp04_luad-coregtor-default
042fa5637f4a,CCDC88A,ZNF708;NF1,2,5.0,0.1151,exp04_luad-coregtor-default
32898f33628c,CCDC88A,PRDX5;ZNF510,2,5.0,0.0574,exp04_luad-coregtor-default
9050115b9cfa,CCDC88B,LYL1;PBX4;AGAP2;SNRNP70;ZNF276;ZGPAT;ZNF316;NFKB2;ZNF688;ZBTB32;IRF5;ZBTB17;IRF3;ARID5A;SNAI3;VENTX,16,80.0,0.1918,exp04_luad-coregtor-default
36e18e9bd201,CCDC88B,MZF1;ZBTB48,2,10.0,0.1133,exp04_luad-coregtor-default
f16e600ab5de,CCDC88C,KDM4B;ZNF142;ZNF445;ZNF81;DIDO1;SNAPC4;KMT2A;DNMT1;ZFHX2;HCFC1;ILF3;KDM2A;BPTF;BRF1;TAF1,15,41.6667,0.1627,exp04_luad-coregtor-default
4e798c26d6ae,CCDC88C,ZNF335;ZNF337,2,5.5556,0.1138,exp04_luad-coregtor-default
9c58c0885599,CCDC88C,ZBTB37;MLXIP,2,5.5556,0.0694,exp04_luad-coregtor-default
b43244bdef2d,CCDC88C,ZNF276;ZNF236,2,5.5556,0.0652,exp04_luad-coregtor-default
cc54f536908c,CCDC9,CIC;CNOT3;RFX1;ZNF282;ZNF628;ZNF574;ZNF787;KMT2B;ZNF316;ZBTB17;NELFB;ZNF768,12,75.0,0.2396,exp04_luad-coregtor-default
f196cc5e40c1,CCDC90B,NKX2-1;ATOH8;IRX3;ZNF444;TFCP2L1;NMI;FOXP4;ARNTL2,8,28.5714,0.1607,exp04_luad-coregtor-default
a1017038cc45,CCDC90B,ODC1;TPPP,2,7.1429,0.0821,exp04_luad-coregtor-default
d2e3b1dd4aad,CCDC91,KDM5A;TBP;ZBED2;ZNF770;LCORL;CNOT6;ZBTB38;BDP1;AEBP2;SMAD5;ZNF207;RBM17,12,48.0,0.1658,exp04_luad-coregtor-default
8470e019adf2,CCDC91,PHF1;AFF4,2,8.0,0.1612,exp04_luad-coregtor-default
496e785d1442,CCDC91,PUM3;EXOSC3;TMEM33,3,12.0,0.0694,exp04_luad-coregtor-default
665a3c5e916c,CCDC92,GLIS2;PHF1;FOXP4;ZNF362;ZNF358;TFE3;ZNF770;TFEB;STK40;RARA;ZNF213;RELA;CRTC2;NFIX;NCOR2,15,38.4615,0.2022,exp04_luad-coregtor-default
